,name,uri,danceability,energy,loudness,speechiness,acousticness,liveness
210,Honesty,spotify:track:5dXI2NV7X2c4anyLFbQdEX,0.616,0.204,-11.421,0.0331,0.919,0.106
211,From Time,spotify:track:10VBBaul4zVD0reteuIHM2,0.738,0.491,-9.726,0.413,0.626,0.126
212,Electric (feat. Khalid),spotify:track:20TYNq9o5sdBAbkCWE9ih7,0.599,0.396,-10.489,0.0392,0.738,0.102
213,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",spotify:track:7t2bFihaDvhIrd2gn2CWJO,0.805,0.33,-8.712,0.1,0.22,0.105
214,How Can I Forget,spotify:track:0ibG3XCJ32Qq9maUY4AViR,0.796,0.53,-5.967,0.0558,0.69,0.0646
215,R.A.N. - From SUPERFLY - Original Soundtrack,spotify:track:4vevTToT9Lz3SqmGIzzHJn,0.538,0.626,-8.272,0.0455,0.115,0.137
216,Love Language,spotify:track:4jM3c9KLTO9iZPm9A7neiL,0.582,0.586,-4.369,0.0838,0.124,0.0866
217,Only Girl (In The World),spotify:track:0AH6WMe3OlAlUb5miXt2FQ,0.789,0.716,-4.241,0.0432,0.129,0.069
218,Umbrella,spotify:track:49FYlytm3dAAraYgpoJZux,0.583,0.829,-4.603,0.134,0.00864,0.0426
219,Push Up On Me,spotify:track:6QV8q0qVAyHjlnqQ39YIe1,0.791,0.88,-5.398,0.06,0.0142,0.033
220,Don't Stop The Music,spotify:track:0ByMNEPAPpOR5H69DVrTNy,0.835,0.669,-5.582,0.0643,0.0336,0.0535
221,FourFiveSeconds,spotify:track:78TTtXnFQPzwqlbtbwqN0y,0.582,0.272,-5.662,0.0501,0.875,0.13
222,Waves (feat. 6LACK),spotify:track:2qHk6Nz5glNQrjW8Rhd5kv,0.578,0.588,-4.92,0.255,0.415,0.114
223,All Time Low,spotify:track:0SuLAslEMFZAXf0SwY7syi,0.617,0.567,-4.188,0.0828,0.0584,0.0933
224,CAN'T SAY,spotify:track:27a1mYSG5tYg7dmEjWBcmL,0.702,0.708,-5.366,0.0547,0.201,0.118
225,Drowning Shadows,spotify:track:4dtU73n96G2Qutw4rJ7cOc,0.289,0.334,-8.042,0.0311,0.906,0.0938
226,Dancing With A Stranger (with Normani),spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,0.741,0.52,-7.513,0.0656,0.45,0.222
227,Footsteps (feat. Musiq Soulchild),spotify:track:4k6hX9RKD096K1NCjjJZLc,0.42,0.638,-4.212,0.209,0.817,0.371
228,Too Deep,spotify:track:0aSW5EMeNnQSMJQ8QN3zIW,0.516,0.638,-6.673,0.0796,0.614,0.099
229,Nunya (feat. Dom Kennedy),spotify:track:0tkmYNfaEaH9HpR59ApRtE,0.675,0.71,-4.027,0.21,0.39,0.381
230,Morning Glory,spotify:track:0kas95RruYRVqrOb07rgkh,0.589,0.833,-4.494,0.118,0.0158,0.122
231,Feels,spotify:track:4BOikd4oZjOYMde9AXfrTo,0.369,0.609,-4.477,0.184,0.259,0.133
232,Nights Like This (feat. Ty Dolla $ign),spotify:track:6ZRuF2n1CQxyxxAAWsKJOy,0.61,0.725,-5.131,0.15,0.367,0.154
233,RPG (feat. 6lack),spotify:track:1EGrDTfEuAiRzRdxlblpET,0.758,0.534,-7.368,0.287,0.402,0.0917
234,Butterfly,spotify:track:32s2Dn9EVvO2f85MrpRoBV,0.583,0.345,-8.044,0.0709,0.886,0.166
235,imagine,spotify:track:39LmTF9RgyakzSYX8txrow,0.729,0.475,-4.985,0.0364,0.378,0.12
236,needy,spotify:track:1TEL6MlSSVLSdhOSddidlJ,0.647,0.309,-7.948,0.0366,0.78,0.202
237,NASA,spotify:track:4uTvPEr01pjTbZgl7jcKBD,0.747,0.458,-6.891,0.303,0.451,0.252
238,fake smile,spotify:track:3wFLWP0FcIqHK1wb1CPthQ,0.45,0.619,-7.412,0.372,0.329,0.319
239,make up,spotify:track:27356GVuMPFWiJSZCragoM,0.671,0.714,-5.373,0.21,0.0844,0.0568
240,ghostin,spotify:track:2vdBo4ALPYbHRUPKgtE5iC,0.287,0.364,-8.295,0.0306,0.418,0.185
241,in my head,spotify:track:4T652DlATVHe0jdLKaN3Bw,0.662,0.6,-6.402,0.0703,0.173,0.109
242,Nights Like This (feat. Ty Dolla $ign),spotify:track:7e4KQkp5ZR1gXCAalRjX6B,0.61,0.725,-5.131,0.15,0.367,0.154
243,MIDDLE CHILD,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,0.837,0.364,-11.713,0.276,0.149,0.271
244,Controlla,spotify:track:3O8NlPh2LByMU9lSRSHedm,0.59,0.468,-11.083,0.185,0.0789,0.101
245,You Should Be Here,spotify:track:73C4vh7W8u41Vll5HvBqv7,0.411,0.58,-5.988,0.0684,0.488,0.119
246,How That Taste,spotify:track:5kYZbBLAGrrhFKNbOs6D95,0.437,0.873,-3.327,0.377,0.229,0.464
247,Jealous (feat. Lexii Alijai),spotify:track:18z6OV5lknJmKnZi7aA1zH,0.559,0.462,-8.843,0.216,0.23,0.0997
248,Niggas,spotify:track:1gHtbcRP4tz1O1NsxPpBea,0.455,0.688,-4.747,0.113,0.041,0.354
249,Wanted,spotify:track:3kJudfRjZMItdFYVCCaSi6,0.511,0.801,-3.588,0.267,0.251,0.288
250,The Way (feat. Chance the Rapper),spotify:track:6mzaCRuLTRiz1caGOum3zT,0.746,0.538,-6.479,0.32,0.389,0.139
251,Unconditional,spotify:track:5h4Uqkh9RpRZwm5ADLh5uj,0.478,0.64,-5.417,0.0417,0.201,0.0849
252,The Letter,spotify:track:3rGew9pmFEmGD9nZ12F1tN,0.448,0.241,-8.643,0.0328,0.855,0.124
253,Be Alright,spotify:track:1B3jkf6CyuiF8CQcKlUx9y,0.546,0.669,-6.004,0.0584,0.489,0.11
254,Down for You (feat. BJ The Chicago Kid),spotify:track:6DkmFhzJrkVhDlcgcEy7Pc,0.479,0.711,-4.977,0.236,0.456,0.215
255,Yet,spotify:track:5dKy6Cgv6xwiRY3j3AJ7Uq,0.437,0.623,-7.487,0.283,0.157,0.0919
256,Bright,spotify:track:0oz4ZqHuUaz3uEkP2vD0u8,0.446,0.435,-5.874,0.107,0.621,0.107
257,Alive (feat. Coucheron),spotify:track:389hKTL3ZBPPWP3VuXfEyv,0.598,0.71,-5.427,0.0554,0.0531,0.106
258,Honey,spotify:track:5QTdOvIF2ehBMZpSIIGzIo,0.606,0.24,-7.102,0.0369,0.772,0.0819
259,Playinwitme (feat. Kehlani),spotify:track:4F1yvJfQ7gJkrcgFJQDjOr,0.689,0.584,-5.768,0.119,0.339,0.297
260,Shy,spotify:track:407qAIie8sIEgquKD1AAd2,0.803,0.498,-5.389,0.0611,0.285,0.161
261,OG Heartthrob,spotify:track:43R6ZE3pEQfP5H0fnnpxAZ,0.698,0.415,-10.451,0.0358,0.061,0.311
262,Mistletoe,spotify:track:7xapw9Oy21WpfEcib2ErSA,0.657,0.56,-9.049,0.0467,0.498,0.0794
263,Who R U?,spotify:track:4kHSIZyIEijaMuZpV8GS1p,0.834,0.826,-7.429,0.157,0.0429,0.0932
264,Brother's Keeper (feat. Pusha T),spotify:track:7GvKDZP30uHX0p8y3Kn6BM,0.661,0.773,-6.809,0.0839,0.00127,0.117
265,Trippy (feat. J. Cole),spotify:track:2lRe5wBRm4xaSKTbDn2vLD,0.57,0.65,-8.538,0.326,0.0707,0.339
266,Pretty Little Fears (feat. J. Cole),spotify:track:4at3d5QWnlibMVN75ECDrp,0.61,0.458,-11.336,0.36,0.696,0.0852
267,Tell Me Now,spotify:track:0a1DuiVyEtGMlP13uGLhHJ,0.623,0.624,-7.767,0.19,0.455,0.118
268,Love N Hennessy REMIX (feat. 2 Chainz & Nicky Jam),spotify:track:5EE4UWNUvVKPWSwnvtMn3J,0.928,0.402,-7.569,0.451,0.0257,0.0804
269,Feeling in Color,spotify:track:0bRTaWBJc5Jsp78UZbTDAS,0.641,0.314,-11.915,0.0624,0.974,0.0588
270,Stuck on Stupid,spotify:track:5xeKymJaFth4ZxVlgT7x0Q,0.658,0.391,-9.429,0.0543,0.912,0.331
271,Alone Pt. 2 (Here We Go Again),spotify:track:6gaHUbJppz1wERp233HxR9,0.365,0.352,-11.642,0.166,0.907,0.0987
272,FaceTime for 30,spotify:track:2jMYZmZVtIZZjIUmlWG7mB,0.707,0.591,-7.677,0.103,0.597,0.224
273,Stuck on Stupid - Edit,spotify:track:3lOHsJbgHssCNmzyS3GNfd,0.663,0.478,-6.67,0.0397,0.85,0.206
274,MIA (feat. Drake),spotify:track:116H0KvKr2Zl4RPuVBruDO,0.817,0.539,-6.349,0.0621,0.0141,0.099
275,Who Hurt You?,spotify:track:23c9gmiiv7RCu7twft0Mym,0.649,0.493,-7.645,0.11,0.586,0.0667
276,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",spotify:track:4w8niZpiMy6qz1mntFA5uM,0.842,0.801,-4.167,0.228,0.157,0.0642
277,Get Busy,spotify:track:5qTvkDrSfvwDv6RBjjcfQr,0.735,0.824,-4.143,0.036,0.615,0.158
278,Temperature,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,0.951,0.6,-4.675,0.0685,0.106,0.0712
279,Lost & Found,spotify:track:6jaLFu5HvfNrI1JmcM4eXu,0.653,0.5,-9.203,0.108,0.243,0.105
280,Teenage Fantasy,spotify:track:0fIFjeeLJjIBliWUCsxyMF,0.583,0.677,-10.21,0.439,0.47,0.43
281,February 3rd,spotify:track:3c5gLGgwRrE7sQYSNHCXEj,0.624,0.453,-9.184,0.0369,0.453,0.13
282,The One,spotify:track:1Ahp4PZ1vzdbzBCedUrsqI,0.312,0.661,-8.508,0.092,0.252,0.102
283,Wandering Romance,spotify:track:3ljkahwsdk97GG9g73l6w3,0.485,0.458,-8.676,0.0525,0.606,0.12
284,Blue Lights,spotify:track:1It1TxBK3xIQAB4xJkPevn,0.692,0.57,-8.077,0.185,0.666,0.107
285,Lifeboats (Freestyle),spotify:track:02DylNP4HxYaYMbqM4dGHr,0.766,0.734,-8.699,0.351,0.43,0.257
286,Goodbyes,spotify:track:4CYBfRX3oEPni9Elqm8Bnt,0.512,0.184,-8.812,0.0587,0.866,0.284
287,Tomorrow,spotify:track:14qLa09blyCJdkRJRQ8lpV,0.642,0.459,-6.346,0.0432,0.611,0.113
288,Don't Watch Me Cry,spotify:track:202lm9YX5WmAac83tOGlVn,0.559,0.157,-10.132,0.0414,0.887,0.107
289,Blessings,spotify:track:1TMnIa2rHrigifcacNC3yl,0.551,0.444,-8.098,0.13,0.291,0.0986
290,One Day,spotify:track:24jVGHVw4n23Ywu0vNtmPg,0.571,0.508,-9.011,0.271,0.847,0.0848
291,Lucid Dreams,spotify:track:0s3nnoMeVWz3989MkNQiRf,0.511,0.566,-7.23,0.2,0.349,0.34
292,"i hate u, i love u (feat. olivia o'brien)",spotify:track:7vRriwrloYVaoAe3a9wJHe,0.492,0.275,-13.4,0.3,0.687,0.101
293,Do It Well,spotify:track:6pNX8XgYqVHYSoVNF81NKR,0.612,0.55,-6.211,0.0533,0.0588,0.0909
294,Drama (feat. Drake),spotify:track:0PXp9QxBfSKGGpWUNaws2X,0.709,0.362,-9.814,0.055,0.157,0.109
295,On Deck,spotify:track:4VJMyHrCk60WVCaDc1avYa,0.752,0.535,-8.232,0.0971,0.0737,0.137
296,Collide - Acoustic Version,spotify:track:5rwq6R0Uq0BngM3rdmCeNg,0.582,0.253,-11.43,0.0259,0.827,0.091
297,Me Enamoré,spotify:track:4qknM1pQz53QOyfDVTjcM9,0.74,0.879,-2.251,0.105,0.193,0.0928
298,Chantaje (feat. Maluma),spotify:track:6mICuAdrwEjh6Y6lroV2Kg,0.852,0.773,-2.921,0.0776,0.187,0.159
299,Hips Don't Lie (feat. Wyclef Jean),spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,0.778,0.824,-5.892,0.0712,0.284,0.405
300,Chasing Cars,spotify:track:11bD1JtSjlIgKgZG2134DZ,0.563,0.592,-4.571,0.0276,0.209,0.132
301,One Less Lonely Girl,spotify:track:6sj3SlT8e4JCcnK60ua1XX,0.58,0.75,-4.421,0.194,0.159,0.274
302,Marvins Room,spotify:track:2z3htsNRuhDN923ITatc56,0.492,0.26,-17.341,0.0921,0.646,0.0705
303,Take Care,spotify:track:4wTMBYRE6xVTIUQ6fEudsJ,0.629,0.515,-10.358,0.265,0.0267,0.0888
304,Crew Love,spotify:track:0TiC3GtlMCskf2hIUIBcDV,0.418,0.546,-9.057,0.238,0.227,0.229
305,Unfair,spotify:track:3Q33RhbyoFul9LdKKjticI,0.397,0.257,-11.134,0.0499,0.79,0.12
306,Loaded Gun,spotify:track:1wb7Mqon4o1ViLjaLV9f8U,0.646,0.549,-6.515,0.0704,0.1,0.12
307,Let Her Go,spotify:track:0CIGZEXjZ8L52lOrqUljJt,0.759,0.634,-6.609,0.096,0.539,0.183
308,Sorry,spotify:track:2xRyZfWe9bnRfH1ZfhYO98,0.665,0.447,-11.5,0.102,0.708,0.13
309,Switch,spotify:track:29ZZAShKhwRUuKULSNtxX6,0.66,0.658,-6.127,0.0387,0.0409,0.102
310,God is a woman,spotify:track:5OCJzvD7sykQEKHH7qAC3C,0.602,0.658,-5.934,0.0558,0.0233,0.237
311,sweetener,spotify:track:70khXICDeTTxgYtw3EysKH,0.721,0.459,-6.408,0.032,0.248,0.212
312,successful,spotify:track:5YeHLHDdQ4nKHk81XFWhCU,0.847,0.603,-4.607,0.0397,0.107,0.106
313,everytime,spotify:track:0WdR2AyLW1Drd3OUdwezM0,0.71,0.614,-6.757,0.0431,0.186,0.0974
314,breathin,spotify:track:4OafepJy2teCjYJbvFE60J,0.568,0.656,-5.413,0.0433,0.0211,0.213
315,no tears left to cry,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,0.699,0.713,-5.507,0.0594,0.04,0.294
316,borderline (feat. Missy Elliott),spotify:track:4b7mLZQWsy0rLnrMtPA9fQ,0.761,0.818,-5.238,0.0978,0.058,0.11
317,better off,spotify:track:3NbTQ8ZbHU6MSEVUFAVCJ9,0.597,0.524,-7.247,0.0537,0.216,0.112
318,goodnight n go,spotify:track:14kYOiFVPb7E7NfFbqhdln,0.708,0.454,-7.07,0.0395,0.0217,0.073
319,pete davidson,spotify:track:0XOnMqLQDO89iAg7dWWwnG,0.652,0.31,-10.212,0.0509,0.43,0.182
320,get well soon,spotify:track:7u6DMPznGbpziuEgCE0JGQ,0.604,0.449,-6.564,0.0353,0.657,0.0932
321,STARGAZING,spotify:track:7wBJfHzpfI3032CSD7CE2m,0.487,0.789,-3.69,0.044,0.00947,0.189
322,CAROUSEL,spotify:track:7KZ5MMVgBVox9ycroB2UrI,0.428,0.403,-5.914,0.209,0.229,0.22
323,SICKO MODE,spotify:track:2xLMifQCjDGFmkHkpNLD9h,0.834,0.73,-3.714,0.222,0.00513,0.124
324,R.I.P. SCREW,spotify:track:4SZepBIPDRwPaHIjAKwRDb,0.607,0.609,-5.978,0.291,0.389,0.111
325,STOP TRYING TO BE GOD,spotify:track:1xYpVRspgaLxdJLOTQkTjg,0.588,0.567,-3.738,0.0628,0.221,0.135
326,NO BYSTANDERS,spotify:track:6OaVWaGfhXn70ZJfdVcabn,0.731,0.811,-3.225,0.0712,0.0204,0.411
327,SKELETONS,spotify:track:6NMtzpDQBTOfJwMzgMX0zl,0.46,0.686,-5.948,0.0367,0.00146,0.375
328,WAKE UP,spotify:track:20MuVazoNMv6xjKPnRFOxG,0.741,0.645,-5.116,0.0963,0.192,0.163
329,5% TINT,spotify:track:11kDth1aKUEUMq9r1pqyds,0.712,0.481,-5.415,0.0487,0.173,0.241
330,NC-17,spotify:track:6BJbOXDlgVAXSaq6wYFYT2,0.804,0.763,-5.48,0.0519,0.0678,0.368
331,ASTROTHUNDER,spotify:track:4MXhiYIRDMGAuvZc5IFTwC,0.7,0.46,-8.111,0.0661,0.142,0.111
332,YOSEMITE,spotify:track:7lAK3oHbfEnvUQWosrMMpR,0.785,0.554,-6.571,0.0409,0.283,0.116
333,WHO? WHAT!,spotify:track:4KYS9GK68yeuUJ8vJfPxrq,0.834,0.731,-5.603,0.0566,0.0462,0.0731
334,HOUSTONFORNICATION,spotify:track:58TaFP5j5i9swOf584yon2,0.689,0.723,-4.052,0.0836,0.0985,0.158
335,COFFEE BEAN,spotify:track:6vnfObZ4Ys70SBAtti1xZ9,0.81,0.582,-5.098,0.125,0.0862,0.207
336,Unforgettable,spotify:track:3B54sVLJ402zGa6Xm4YGNe,0.726,0.769,-5.043,0.123,0.0293,0.104
337,Tell Me You Love Me,spotify:track:3hYvGiw2Q8QE2YWdIJLBz0,0.536,0.582,-5.452,0.0433,0.0241,0.181
338,Tears in the Ocean (Candle Light Mix),spotify:track:6YHOC6Q3NdKw0nqbxEmV8K,0.497,0.4,-6.421,0.0323,0.793,0.107
339,All the Pretty Girls,spotify:track:0QQIhT6PtJ5glyn4HKNKQ6,0.466,0.496,-6.606,0.0302,0.626,0.117
340,Mob Ties,spotify:track:7txPE73wHbuXYkM1h8zNrG,0.755,0.575,-8.392,0.0673,0.0443,0.276
341,Can’t Take A Joke,spotify:track:7cfvP13Bqb1EyCZQiYsLum,0.878,0.432,-9.852,0.143,0.041,0.0571
342,Nice For What,spotify:track:0HVv5bEOiI9a0QfgcASXpX,0.7,0.909,-6.461,0.0628,0.0884,0.0778
343,After Dark,spotify:track:4IvenHmD0spfFDOKphoUDp,0.65,0.429,-13.071,0.192,0.0386,0.139
344,Chun-Li,spotify:track:2gTYVoQCUh0QNUaFix01ld,0.643,0.766,-4.788,0.384,0.307,0.107
345,Skinny Love,spotify:track:4RL77hMWUq35NYnPLXBpih,0.379,0.29,-8.485,0.051,0.952,0.118
346,Barbie Tingz,spotify:track:2qsQ8eVDPmobZpvDxQCVQu,0.917,0.679,-6.083,0.266,0.0867,0.588
347,Dimelo,spotify:track:6jPEzvD3PgazpsdIhCBhir,0.713,0.842,-5.236,0.158,0.0456,0.16
348,KOD,spotify:track:7yotKA30dwTKNEGomV9ZsI,0.823,0.783,-6.274,0.154,0.21,0.113
349,Photograph,spotify:track:0bhnUFDQFCEHCBlsQfHnj5,0.691,0.487,-6.416,0.268,0.0299,0.0868
350,The Cut Off (feat. kiLL edward),spotify:track:3rFF7kSm5qBOOPs6ljFgPp,0.734,0.543,-7.979,0.4,0.186,0.372
351,ATM,spotify:track:2UciqgwVDwro0fev3MFbxJ,0.772,0.498,-7.661,0.649,0.115,0.0898
352,Motiv8,spotify:track:1AT4xjNarTswd0UZ5FlmKF,0.869,0.385,-7.801,0.297,0.135,0.0931
353,Kevin’s Heart,spotify:track:6tZ3b7ik1QDXFAZlXib0YZ,0.829,0.527,-6.644,0.367,0.482,0.631
354,BRACKETS,spotify:track:5sWbwccBcyHsg5LEKWGZo9,0.678,0.567,-9.148,0.261,0.188,0.164
355,Once an Addict - Interlude,spotify:track:0Px86mRlxdB3YqpK6KXWlr,0.623,0.473,-8.336,0.461,0.626,0.119
356,FRIENDS (feat. kiLL edward),spotify:track:6onwlDmIVKE8bBgyBRSuS0,0.715,0.652,-7.909,0.396,0.101,0.11
357,Window Pain - Outro,spotify:track:5Lgqu1th1KqlG97OF2gWGe,0.719,0.626,-9.351,0.397,0.0607,0.0728
358,1985 - Intro to “The Fall Off”,spotify:track:7EulRO07ZgchxqKUHb8Pvc,0.679,0.648,-5.892,0.445,0.145,0.182
359,Forever,spotify:track:6HSqyfGnsHYw9MmIpa9zlZ,0.415,0.926,-1.304,0.374,0.253,0.256
360,Sundown (feat. WizKid),spotify:track:1yQ8woSt5tJ7pGJyQGuc2q,0.638,0.647,-6.866,0.169,0.0288,0.0712
361,Beneath Your Beautiful (feat. Emeli Sandé),spotify:track:1wVcLKdJ4AFKPhKucNvEpy,0.558,0.522,-5.857,0.036,0.228,0.104
362,Where's My Love,spotify:track:6H9Bc39zoXOUhzl5QJb3KQ,0.597,0.346,-11.023,0.025,0.857,0.123
363,Save Yourself,spotify:track:2AwPXDmMeUJGt2Ro5Ea10G,0.529,0.338,-8.608,0.035,0.515,0.124
364,Youth,spotify:track:1vyrrrnb7182SL6iOMor3O,0.402,0.539,-11.062,0.043,0.88,0.117
365,Anchor,spotify:track:7qH9Z4dJEN0l9bidizW7fq,0.457,0.407,-11.475,0.0308,0.805,0.126
366,Nice For What,spotify:track:1cTZMwcBJT0Ka3UJPXOeeN,0.567,0.913,-6.471,0.0736,0.0934,0.114
367,Berlin,spotify:track:7BSMSvK0WxrDeI98bswYa8,0.393,0.0668,-20.755,0.0404,0.963,0.107
368,Sweet Creature,spotify:track:5kRPPEWFJIMox5qIkQkiz5,0.427,0.262,-8.541,0.0276,0.746,0.068
369,All I Want,spotify:track:2PwXOevGUSkU8qaYZjgLq2,0.209,0.412,-9.733,0.0443,0.172,0.0843
370,Say You Won't Let Go,spotify:track:5uCax9HTNlzGybIStD3vDh,0.358,0.557,-7.398,0.059,0.695,0.0902
371,Kings of Summer - Single Version,spotify:track:4Tid4MwqgR1CfKCun3tFon,0.734,0.661,-6.705,0.0356,0.222,0.201
372,Easily,spotify:track:3TpXajg1nKzG3ngc9tBwrD,0.772,0.256,-8.545,0.0481,0.491,0.144
373,A Drop In The Ocean,spotify:track:5JDcQAztvZTIkrWoZihgvC,0.447,0.393,-8.65,0.038,0.785,0.28
374,Cutting Ties,spotify:track:6lJ5aSxKHCwNBoWkZT3JeJ,0.792,0.605,-6.566,0.0393,0.00881,0.104
375,Japanese Denim,spotify:track:1boXOL0ua7N2iCOUVI1p9F,0.707,0.238,-8.818,0.0379,0.0905,0.0842
376,Lost In Japan,spotify:track:7wvYmO5QscgIDDT0eNwbYX,0.726,0.708,-6.908,0.356,0.303,0.348
377,Just You and I - Acoustic,spotify:track:0lsbbaa7nj7LtUXVdk0BQe,0.505,0.522,-7.586,0.39,0.691,0.111
378,Oceans,spotify:track:5eXnC2B5RU5fAhfwvV2ABD,0.372,0.462,-9.1,0.0317,0.267,0.101
379,Rock the World,spotify:track:3njZlgsB9MI6DVTg8wDPsg,0.641,0.604,-6.771,0.0276,0.0038,0.106
380,Carry Out (Featuring Justin Timberlake),spotify:track:2DHc2e5bBn4UzY0ENVFrUl,0.531,0.574,-6.693,0.113,0.114,0.256
381,Beg,spotify:track:3VKRIkKcqUv0RT8L021JYY,0.864,0.413,-8.576,0.249,0.402,0.149
382,Craving,spotify:track:2QZRhQIZ74udMmzvF0d7GY,0.683,0.914,-5.352,0.0349,0.0102,0.274
383,Hold Back The River,spotify:track:63lNvqjdrYxusz43JnORbE,0.715,0.715,-7.364,0.0902,0.0526,0.0936
384,Let It Go,spotify:track:2xsAm4w9P3kSF1DophKAiF,0.536,0.311,-10.396,0.0288,0.82,0.107
385,Move Together,spotify:track:0sDq58rB9SQ0zXrciRu6B2,0.556,0.297,-10.841,0.0344,0.717,0.141
386,Collide,spotify:track:19q0WSVYv3qjCKD9eUEXL6,0.681,0.765,-5.893,0.0485,0.0309,0.133
387,Get Out While You Can,spotify:track:3F34I6GIzPjDUMSHVpo7RP,0.493,0.74,-5.809,0.0761,0.0556,0.136
388,Need The Sun To Break,spotify:track:0r6OYWJr2dyAlHshxuCAoA,0.537,0.485,-8.131,0.0332,0.102,0.319
389,Move Together - The Dark Of The Morning Version,spotify:track:3K2YwQn30cfQBWM39XcrXV,0.384,0.264,-9.444,0.0321,0.657,0.259
390,Need The Sun To Break - The Dark Of The Morning Version,spotify:track:7jqlTstLYdg5ylmThOCPPy,0.572,0.29,-9.782,0.0337,0.854,0.0804
391,When We Were On Fire - The Dark Of The Morning Version,spotify:track:3wn7gh5nm7v5CHNp7Gdp8j,0.801,0.414,-8.485,0.0424,0.365,0.092
392,Stealing Cars,spotify:track:3aBOGGAjllxDqGRgewnYIu,0.423,0.228,-10.947,0.0302,0.845,0.102
393,Clocks Go Forward,spotify:track:5RmdT9ENbeGpAfToyNuOQo,0.432,0.335,-11.038,0.0358,0.788,0.106
394,Sparks,spotify:track:5d6kimf9jAqvWOHWE0nV1q,0.703,0.445,-11.281,0.0323,0.0156,0.047
395,Running,spotify:track:0uFsAn03qdu7YAMVTDjoIj,0.538,0.245,-13.271,0.0364,0.48,0.108
396,Hear Your Heart,spotify:track:1lUXBhmQYL8k0YkPVV6j6I,0.54,0.296,-13.866,0.0487,0.743,0.102
397,Sk8er Boi,spotify:track:4omisSlTk6Dsq2iQD7MA07,0.487,0.9,-4.417,0.0482,6.79e-05,0.358
398,Complicated,spotify:track:2IiNA0s5eQBSjwK4iNeUvW,0.585,0.776,-5.898,0.0459,0.0572,0.3
399,Death & Taxes,spotify:track:7HnkUNPrhRurdGEm9nRYFH,0.448,0.328,-11.132,0.0351,0.803,0.347
400,Paradise (feat. Badbadnotgood & Sean Leon),spotify:track:5bPZPEsUACrQXER6FcMs7F,0.437,0.792,-6.792,0.0354,0.0574,0.22
401,A Cappella,spotify:track:3XlzpaHje8MlpaGe8twgr7,0.191,0.314,-10.949,0.0347,0.862,0.171
402,Streetcar,spotify:track:7Cu2COdH93MnuireuKNiS3,0.41,0.298,-11.796,0.0473,0.721,0.158
403,Show No Regret,spotify:track:1GfwrTKOzOxK2cfPcrMyuP,0.378,0.679,-6.28,0.0408,0.013,0.11
404,Little Rowboat,spotify:track:7fOwfp4u4UD9REy0SOXIGO,0.596,0.191,-12.623,0.0326,0.774,0.0622
405,Get You (feat. Kali Uchis),spotify:track:7zFXmv6vqI4qOt4yGf3jYZ,0.658,0.294,-8.533,0.0321,0.422,0.0749
406,Hold Me Down,spotify:track:1Mza2sr6tPhy6jjI3HB9fW,0.463,0.427,-9.799,0.0549,0.628,0.0911
407,Neu Roses (Transgressor's Song),spotify:track:3SPfACAarZmNEF45erapCY,0.543,0.327,-12.749,0.0625,0.933,0.685
408,Loose,spotify:track:59acp1OhcvxwVBwQJBYKuX,0.198,0.162,-15.815,0.0343,0.926,0.135
409,We Find Love,spotify:track:1TPLsNVlofwX1txcE9gZZF,0.51,0.363,-8.635,0.0304,0.853,0.109
410,Blessed,spotify:track:0KyzXQhY2yzcb1FYCHkZc2,0.448,0.263,-11.98,0.0373,0.824,0.106
411,Take Me Away (feat. Syd),spotify:track:3E895HtTn6lB40SA0l9EkL,0.395,0.409,-8.58,0.056,0.708,0.0982
412,Transform (feat. Charlotte Day Wilson),spotify:track:1jQfgl9WRle7D8a3GXLwaD,0.498,0.292,-10.656,0.031,0.511,0.256
413,Freudian,spotify:track:4nESnAOALHmxg8UFCCtXhO,0.355,0.298,-12.277,0.0581,0.31,0.185
414,Veggies,spotify:track:34yAAS72vZUXvsQPHGZexE,0.492,0.463,-7.957,0.27,0.215,0.275
415,Hero,spotify:track:7yQ2NWAIeDcIEauyVG5lck,0.647,0.437,-8.302,0.325,0.406,0.124
416,STFU,spotify:track:4wlR30YY9mb1CsQkf9eoTP,0.816,0.548,-8.239,0.307,0.394,0.471
417,Sundays,spotify:track:2TLlFL6dpycifLqKtTE7UZ,0.692,0.409,-9.304,0.264,0.713,0.166
418,Heebiejeebies - Bonus,spotify:track:32xx0fAv3CIeGmNaWTHvEF,0.765,0.5,-7.626,0.152,0.423,0.108
419,Winter,spotify:track:4V3VshJLUTCIWa77YiAkvM,0.678,0.575,-7.086,0.123,0.101,0.116
420,Wait In Line,spotify:track:7pG5LgzNUJRi34ZJ3H2K94,0.519,0.298,-9.708,0.0309,0.581,0.0974
421,Incomplete,spotify:track:69QFcT6d5s682XOUtyiliA,0.524,0.401,-9.159,0.0369,0.664,0.118
422,When We Were On Fire,spotify:track:79qlNzUpZzZeXLior0zdtz,0.686,0.81,-5.338,0.0496,0.00117,0.148
423,Best Fake Smile,spotify:track:4K5WAOAORHqWQOvPhpnEsp,0.689,0.887,-4.27,0.0424,0.0231,0.275
