,name,uri,danceability,energy,loudness,speechiness,acousticness,liveness
1776,Turn Away,spotify:track:6Tdf6ngDboRqCwsew2zqyT,0.613,0.282,-11.733,0.0288,0.901,0.111
1777,Country Down,spotify:track:1eaqts48eE3G24g9dNXBJD,0.649,0.505,-6.329,0.0262,0.0821,0.107
1778,Waking Light,spotify:track:7jLvQbNLLkDGRfB7xZdGok,0.278,0.539,-5.411,0.03,0.118,0.136
1779,Blackbird - Remastered 2009,spotify:track:5jgFfDIR6FR0gvlA56Nakr,0.686,0.127,-14.361,0.0342,0.754,0.0573
1780,Black Skinhead,spotify:track:722tgOgdIbNe3BEyLnejw4,0.766,0.809,-6.123,0.279,0.0011,0.168
1781,Shipwrecked,spotify:track:6zm4mZ35XPdi0xa6U9VVvg,0.428,0.555,-10.096,0.401,0.117,0.361
1782,Thc,spotify:track:3ZBHejllElWI91k11yVoja,0.741,0.624,-6.074,0.0651,0.0192,0.143
1783,The Waters,spotify:track:1cAb9XONoH6kGAIQKE7Sxl,0.549,0.56,-7.908,0.423,0.536,0.0719
1784,Healer,spotify:track:1h73Ks1f5oFm4Q9RGJEcDs,0.536,0.406,-11.596,0.129,0.371,0.113
1785,Comfortable,spotify:track:6s8uBC9oil1lRT31fbbLW9,0.493,0.826,-6.901,0.202,0.136,0.225
1786,Vibe,spotify:track:7tkqxOV765aQ6s45fBijjt,0.544,0.626,-9.544,0.334,0.311,0.106
1787,Jazz,spotify:track:6Bqn71zg1dznO7Ck8ykEWc,0.636,0.61,-9.665,0.119,0.25,0.113
1788,Black Sheep,spotify:track:185l0L1LdwAQ0zgHdA2DgI,0.612,0.719,-9.565,0.418,0.484,0.516
1789,Drink More,spotify:track:6z8gWUP1tr9dAuDzhZT1WZ,0.765,0.689,-7.602,0.284,0.398,0.292
1790,Canada Dry,spotify:track:2N30I9CRxidYUM76s3NlEW,0.657,0.694,-5.858,0.193,0.0645,0.0593
1791,Who Else,spotify:track:7poeIia4A6JsGYzjZ0Tg7V,0.454,0.844,-5.589,0.411,0.323,0.239
1792,Dehydration,spotify:track:6YpwuX9xkOmSydlNrk3WMc,0.695,0.84,-5.761,0.421,0.0323,0.26
1793,514,spotify:track:02n35GX2yoQaBKUVnCONKH,0.796,0.666,-8.295,0.28,0.448,0.107
1794,Martyrs,spotify:track:0MFj1bBmr0c1JN99Htn0OY,0.619,0.607,-9.483,0.316,0.206,0.113
1795,Jerome,spotify:track:2u04m4Qc0nfjhEtboica7C,0.758,0.922,-5.898,0.436,0.201,0.374
1796,Black Lake,spotify:track:06c1MZicOLKkUzBIcwFAf3,0.372,0.273,-9.237,0.0316,0.475,0.118
1797,Bitter Sweet Symphony,spotify:track:57iDDD9N9tTWe75x6qhStw,0.356,0.917,-6.006,0.0479,0.0335,0.406
1798,Bitch Better Have My Money,spotify:track:0NTMtAO2BV4tnGvw9EgBVq,0.781,0.728,-4.981,0.0621,0.0509,0.257
1799,Birds,spotify:track:1LZQZxE7MTmNLvpPkAAXJT,0.306,0.0674,-18.547,0.0388,0.98,0.103
1800,Birthday,spotify:track:55MEbqyxZphjB0beZ7YT0f,0.325,0.657,-8.203,0.0422,0.0276,0.0788
1801,High,spotify:track:7sblk55X2EWiKFQuq1ZJD7,0.541,0.602,-6.033,0.0257,0.259,0.125
1802,You're Beautiful,spotify:track:5pbajJXEPdcoXQPXoAVR1t,0.675,0.479,-9.87,0.0278,0.633,0.088
1803,Wisemen,spotify:track:0u56clbegXVe6daER5ZHm4,0.633,0.701,-5.969,0.0267,0.253,0.165
1804,Goodbye My Lover,spotify:track:3M7Ab3IGSb7vNoLWqDbXVF,0.432,0.261,-12.591,0.0512,0.953,0.0903
1805,Tears and Rain,spotify:track:7IyvL95ZbSsuo12iqpiO4I,0.435,0.489,-7.519,0.0301,0.555,0.107
1806,Out of My Mind,spotify:track:3YpmJDNyWaMyetdigxGJcd,0.567,0.564,-6.303,0.0286,0.281,0.0983
1807,"So Long, Jimmy",spotify:track:2COYeJ18fCxIa64CTkQ7Uf,0.765,0.596,-8.048,0.0315,0.0716,0.192
1808,Billy,spotify:track:2EliQnnhC6Q5sCmG9yvzEB,0.676,0.506,-7.137,0.0381,0.613,0.109
1809,Cry,spotify:track:7AKgxiLhthTcCq1wEtKlGB,0.499,0.583,-9.191,0.0322,0.464,0.0971
1810,TorcH,spotify:track:03S5vMBN07OOnPj1SCMsxV,0.468,0.912,-6.909,0.448,0.0874,0.128
1811,THat Part,spotify:track:2yJ9GVCLMmzBBfQAnfzlwr,0.927,0.535,-7.59,0.0911,0.0855,0.136
1812,Kno Ya Wrong,spotify:track:3yg7fx2DVjbQRLoROq3wA8,0.398,0.765,-7.676,0.46,0.39,0.201
1813,Ride Out,spotify:track:2glfyBSK3wqoumtEVN1F07,0.629,0.892,-5.254,0.122,0.0315,0.135
1814,WHateva U Want,spotify:track:44ZWfYPt3AQJAfg4Ned0ue,0.712,0.625,-8.021,0.0946,0.00901,0.11
1815,By Any Means,spotify:track:1iY2DB9Bpn1r8mBgoFLBOG,0.799,0.338,-8.249,0.16,0.0204,0.132
1816,Dope Dealer,spotify:track:7pda6TLAbVGxUjIUtbiNt0,0.786,0.569,-5.461,0.125,0.048,0.119
1817,JoHn Muir,spotify:track:7sr74Bz3GBTNMQe1m4F5Ut,0.683,0.921,-4.833,0.227,0.08,0.225
1818,Big Body,spotify:track:7fQzRNL3k0YUkhTTSuZgcg,0.944,0.949,-5.606,0.19,0.0724,0.348
1819,Str8 Ballin,spotify:track:3FzmWEUMpn2j2M5NCQK0WP,0.7,0.862,-6.406,0.0842,0.0759,0.0951
1820,Black THougHts,spotify:track:7M9m87NlRxY5YJYgcWrVhR,0.726,0.813,-6.676,0.344,0.532,0.135
1821,Blank Face,spotify:track:3S1Q4qmbzVZWwMOtZ0RNcs,0.548,0.748,-3.89,0.115,0.397,0.112
1822,Overtime,spotify:track:5lsrKf4mzIO4gA9U9eBYms,0.825,0.477,-10.59,0.301,0.772,0.105
1823,Big Black Car,spotify:track:3Kj2EWpIBnvETsYq4cq0IH,0.572,0.183,-16.069,0.0323,0.897,0.103
1824,We Will Rock You,spotify:track:0z4ZkIPi5VXJksMtd18seX,0.681,0.414,-8.77,0.0835,0.507,0.173
1825,We Are The Champions,spotify:track:0z0gqCUMdkydEttZmKze1h,0.257,0.455,-9.259,0.0385,0.23,0.104
1826,Another One Bites The Dust,spotify:track:5HkFTCxSeJ3kGNyQJbT4rJ,0.922,0.392,-12.083,0.122,0.0444,0.123
1827,Killer Queen,spotify:track:4mKlzy0qaK1c2Qw5e2VqpF,0.564,0.56,-9.797,0.0423,0.339,0.0781
1828,Somebody To Love,spotify:track:3CCxL8R4wxfrGKqAmprgQi,0.493,0.584,-11.008,0.0573,0.136,0.114
1829,Fat Bottomed Girls,spotify:track:3ulPX3lyADhCnIaxJv8nxv,0.327,0.645,-10.159,0.0439,0.0466,0.307
1830,Bicycle Race,spotify:track:3RTvW9OnAFlAsQquCeYZce,0.444,0.556,-10.686,0.0611,0.0696,0.026
1831,Crazy Little Thing Called Love,spotify:track:61cJFE80UmxuAr47TZ1hik,0.62,0.557,-13.409,0.0425,0.48,0.2
1832,Now I'm Here,spotify:track:3DS6ogBkeIYWhdHMMSLBdF,0.478,0.613,-11.389,0.0447,0.0568,0.121
1833,Play The Game,spotify:track:2iWLluuo9py3RKBdss9Xok,0.39,0.524,-11.173,0.0315,0.213,0.463
1834,Seven Seas Of Rhye,spotify:track:7jaTpl9LjpjkyuGNdASkNU,0.365,0.762,-11.288,0.0873,0.242,0.264
1835,Body Language,spotify:track:3vbJYObr73CV6nRtvk5cHf,0.831,0.369,-15.627,0.0819,0.0268,0.098
1836,Save Me,spotify:track:4YYy0d6iLOgBEB61dDW7UN,0.494,0.34,-12.077,0.0284,0.258,0.113
1837,Don't Stop Me Now,spotify:track:3lrNq7iGL5r3KS93YiKAbC,0.557,0.761,-9.58,0.167,0.057,0.567
1838,Good Old Fashioned Lover Boy,spotify:track:4HvtTqt1snMPJ17opOGoJr,0.542,0.379,-10.573,0.0309,0.622,0.0667
1839,I Want To Break Free - Single Version,spotify:track:3ldRLdk3D4cuvrWYmfBQk0,0.801,0.333,-11.386,0.0327,0.1,0.0788
1840,Beverly Hills,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,0.693,0.823,-3.761,0.0726,0.0932,0.328
1841,Better Man,spotify:track:2B98ljvzqpCVgt5reTHq28,0.445,0.671,-7.937,0.0387,0.165,0.0791
1842,Best Day Of My Life,spotify:track:5Hroj5K7vLpIG4FNCRIjbP,0.673,0.902,-2.392,0.0346,0.0591,0.0558
1843,Best Day Ever,spotify:track:2jeWxoYEARpy0lGGahsKd5,0.305,0.561,-4.55,0.0449,0.0466,0.193
1844,Fearless,spotify:track:6Eu31gddWw0gOGO506pJYA,0.594,0.712,-4.418,0.0273,0.04,0.309
1845,Fifteen,spotify:track:4t0OI7XrODjSkAu3bTPmWj,0.556,0.651,-4.396,0.0266,0.067,0.145
1846,Love Story,spotify:track:1vrd6UOGamcKNGnSHJQlSt,0.618,0.741,-3.95,0.031,0.17,0.0822
1847,Hey Stephen,spotify:track:4WXzzCof26KJLTK5kK53dS,0.841,0.544,-7.347,0.0309,0.194,0.108
1848,White Horse,spotify:track:6wn61Fzx9XMxQmieLpoIhW,0.578,0.34,-8.027,0.0264,0.305,0.104
1849,You Belong With Me,spotify:track:3GCL1PydwsLodcpv0Ll1ch,0.687,0.783,-4.44,0.0386,0.162,0.114
1850,Breathe,spotify:track:49mWEy5MgtNujgT7xU3emT,0.505,0.482,-7.372,0.0276,0.379,0.113
1851,Tell Me Why,spotify:track:3rnI1UCyGJvUTVvT97VQr5,0.604,0.855,-3.097,0.038,0.0571,0.343
1852,You're Not Sorry,spotify:track:0HmCuN0Z3OX1Qrz43FLOPL,0.475,0.452,-4.134,0.027,0.146,0.108
1853,The Way I Loved You,spotify:track:5P4wWhUYWM0IaVYLuZxdar,0.433,0.7,-3.709,0.0336,0.0408,0.115
1854,Forever & Always,spotify:track:47HtKpfzpAt8rQjjXWotFj,0.608,0.821,-4.985,0.0576,0.0752,0.11
1855,The Best Day,spotify:track:3esA216TyLHEkNiBCeCmcg,0.666,0.434,-8.543,0.0289,0.647,0.124
1856,Change,spotify:track:1yACRKAwlXWhXXFUSkvzhD,0.541,0.77,-4.17,0.0354,0.00408,0.117
1857,The Best Day,spotify:track:1WPQ1MfGc8KYi4eu0JwjlR,0.882,0.624,-5.372,0.0681,0.358,0.0678
1858,Tompkins Square Park,spotify:track:54oFXvBXWRGYRN88zjFKkH,0.467,0.794,-6.552,0.0524,0.015,0.114
1859,Believe,spotify:track:4A57CXs3jAmyNTMAwWaV53,0.362,0.668,-5.975,0.0431,0.035,0.219
1860,The Wolf,spotify:track:4PgJ0NUYaDDh659TW5mWBK,0.422,0.827,-5.31,0.0445,0.000507,0.198
1861,Wilder Mind,spotify:track:2R2f8j9YbaRTva04R4tDir,0.516,0.731,-8.795,0.0376,0.132,0.12
1862,Just Smoke,spotify:track:7hwFeYcUGP8IL2ledCR8Ex,0.534,0.828,-6.472,0.0605,0.0386,0.106
1863,Monster,spotify:track:5BYSRfo4ocx0rO4rn1rn7K,0.556,0.443,-10.28,0.0323,0.318,0.102
1864,Snake Eyes,spotify:track:3iZqyq5JXvhkpWHDIjDYIM,0.473,0.683,-7.665,0.0427,0.0184,0.0921
1865,Broad-Shouldered Beasts,spotify:track:1vWBbt0kwG2eENxsgJBDWw,0.421,0.374,-8.027,0.0316,0.292,0.139
1866,Cold Arms,spotify:track:1jmHb63g94JWrQC2lN3LKK,0.444,0.154,-12.014,0.0385,0.785,0.124
1867,Ditmas,spotify:track:3e6s8Z4MRSNgvNhVvpuUiw,0.526,0.786,-5.77,0.043,0.00457,0.0862
1868,Only Love,spotify:track:6XVhftVkMt5Eo50gyBUltu,0.286,0.274,-9.618,0.0307,0.0456,0.101
1869,Hot Gates,spotify:track:3Du5FgiwsC9lJKqcMcJxKI,0.486,0.392,-11.155,0.03,0.332,0.0773
1870,Beggin For Thread,spotify:track:4PvD06Pmbm2rHG2JjSlElF,0.597,0.696,-6.196,0.0278,0.00101,0.255
1871,I've Been In Love Before - Edit,spotify:track:0rPImSYezi40zBhwvIvTrr,0.52,0.568,-13.02,0.0264,0.0669,0.695
1872,Because - Remastered 2009,spotify:track:1rxoyGj1QuPoVi8fOft1Kt,0.328,0.249,-11.777,0.0272,0.754,0.134
1873,Beautiful Soul,spotify:track:1HwpWwa6bnqqRhK8agG4RS,0.66,0.666,-4.342,0.0472,0.0759,0.0268
1874,The Riddle Of The Model,spotify:track:3OkMjd8EIlhE9WHRG4xHl8,0.748,0.632,-9.196,0.0459,0.085,0.359
1875,Up,spotify:track:44TV58bBAJnBO9keXGFUJM,0.668,0.427,-9.232,0.0338,0.0803,0.284
1876,To Find You,spotify:track:1XeMjR6YhWQZfYyU118jM9,0.388,0.128,-13.73,0.0338,0.842,0.103
1877,Inbetween Days,spotify:track:3EY4O2ZQFIgVU4BSz5rSYx,0.531,0.857,-6.152,0.0342,0.0679,0.233
1878,A Beautiful Sea,spotify:track:5EsjSTpYqT4OasWIUiEklb,0.57,0.8,-6.936,0.0304,0.0194,0.277
1879,Drive It Like You Stole It,spotify:track:2ZBiHAwdeCnrKvXap6Yzef,0.523,0.848,-8.572,0.0402,0.00026,0.198
1880,Pop Muzik,spotify:track:1CVvWSswn2Uzai1TOKokxZ,0.946,0.834,-8.13,0.0396,0.202,0.0483
1881,The Journey,spotify:track:1R2CpJXwERlLURyKaE1nWr,0.625,0.398,-10.218,0.0338,0.279,0.0893
1882,Wander With Me,spotify:track:7GLL5dU80NstXjcKlDMJmr,0.8,0.427,-7.923,0.0346,0.584,0.104
1883,Nightgowns,spotify:track:0Maqqr2tZ93fqgy1n88q9e,0.847,0.552,-8.85,0.433,0.53,0.15
1884,Falafel,spotify:track:0UIXVa6O95k2lPNwENBWtO,0.833,0.366,-8.916,0.0647,0.274,0.0673
1885,Wake Up This Day,spotify:track:2eGFixlUmSK3Yei80riTVe,0.734,0.479,-8.285,0.0341,0.557,0.0859
1886,In the Midst of It All,spotify:track:6vPDjg4zuLlJrzgm9vqZCj,0.362,0.236,-11.081,0.0468,0.706,0.109
1887,Come Back,spotify:track:6ao3bIloHQxnTWB3H5591W,0.491,0.307,-7.99,0.0303,0.527,0.1
1888,Your Love,spotify:track:7iXVkTHMB42Mz9EtI90rzu,0.861,0.463,-9.22,0.118,0.277,0.0599
1889,Hark,spotify:track:0OIkb1unFOOnCcNI8g4JTG,0.746,0.451,-9.065,0.146,0.181,0.0751
1890,Colours of Freedom,spotify:track:4Vq6zbG6UJfZ6eHuS6Arn1,0.778,0.535,-7.987,0.0966,0.331,0.123
1891,Beautiful Escape,spotify:track:5MChi9fdCbTIWDJPPUuuW6,0.944,0.514,-7.895,0.195,0.0684,0.103
1892,Home,spotify:track:4LPraPfByX8L6YuqmJ4DJX,0.763,0.327,-7.563,0.031,0.364,0.124
1893,Beautiful,spotify:track:7rv0UuxMX7CpUUwEE1jVrd,0.743,0.948,-4.445,0.0893,0.122,0.112
1894,Beat Of My Heart,spotify:track:0PebtYfxFxwX61JN4GKc3P,0.613,0.728,-5.279,0.0694,0.0168,0.512
1895,Don't Stop 'Til You Get Enough - 2003 Edit,spotify:track:1HRtVWNhS9tEvDQyOKD9Fs,0.872,0.946,-3.105,0.0656,0.0502,0.298
1896,Rock with You - Single Version,spotify:track:0mckKOsMlBypUfD6gzdNhY,0.801,0.762,-6.214,0.0358,0.101,0.0937
1897,Billie Jean,spotify:track:3SkeDDHXP7IKUEkW4W9zmP,0.93,0.601,-4.433,0.0401,0.0194,0.0437
1898,Beat It,spotify:track:34eWqbo19RNJ9fguDBQGkA,0.797,0.824,-4.955,0.0455,0.0387,0.311
1899,Thriller - 2003 Edit,spotify:track:0wQy2OO7jKjm0OOmA7gv3f,0.775,0.852,-4.813,0.0528,0.0892,0.823
1900,I Just Can't Stop Loving You (feat. Siedah Garrett),spotify:track:4QAd9ssIA0LlGeTk72oEyP,0.663,0.506,-7.615,0.0315,0.637,0.0491
1901,Bad,spotify:track:3tS8q8SXxtrYSN8UgeQt6q,0.807,0.883,-4.376,0.0445,0.00798,0.0529
1902,Smooth Criminal - Radio Edit,spotify:track:4N7LcVNKV13oxts55xpdIx,0.854,0.961,-5.575,0.0727,0.154,0.317
1903,The Way You Make Me Feel,spotify:track:4KuUjDtpMTBv55FzbcOW38,0.744,0.814,-5.66,0.203,0.0413,0.118
1904,Man in the Mirror - 2003 Edit,spotify:track:3mK75eGdaeLXxX7P1OzWLK,0.808,0.775,-6.02,0.0371,0.403,0.128
1905,Dirty Diana,spotify:track:6JZYMxvcoeLD4IifJPvDux,0.741,0.799,-4.56,0.062,0.239,0.421
1906,Black or White - Single Version,spotify:track:6wdviVWctiZnY6tVn6bh6A,0.759,0.927,-2.768,0.051,0.11,0.374
1907,You Are Not Alone - Radio Edit,spotify:track:2Y9JFksVsC4FgE5qQHLLII,0.679,0.412,-8.972,0.0272,0.497,0.0853
1908,Earth Song - Radio Edit,spotify:track:2pSccP1kWvZcc9V9vWTfBW,0.523,0.411,-7.351,0.0298,0.478,0.0792
1909,You Rock My World - Radio Edit,spotify:track:4oY2T9ur7Ll5b2kpBlcWcb,0.819,0.774,-2.53,0.101,0.0297,0.0896
1910,Break of Dawn,spotify:track:0AekEma473V3q1YCyhpJs8,0.679,0.654,-3.086,0.0893,0.375,0.19
1911,One More Chance,spotify:track:7uyivkbdc8iH8wyBGBhlXV,0.476,0.596,-4.234,0.0705,0.108,0.138
1912,Ben - 2003 Live Edit,spotify:track:451F57lzZPmlkTsqKqdmGg,0.445,0.555,-4.865,0.0297,0.617,0.777
1913,Nikes,spotify:track:19YKaevk2bce4odJkP5L22,0.543,0.394,-9.637,0.0864,0.695,0.108
1914,Ivy,spotify:track:2ZWlPOoWh0626oTaHrnl2a,0.567,0.388,-9.579,0.0384,0.782,0.248
1915,Be Yourself,spotify:track:1IdZvb2XK8NmsovQlV6CPn,0.657,0.431,-11.147,0.541,0.985,0.149
1916,Solo,spotify:track:35xSkNIXi504fcEwz9USRB,0.444,0.287,-10.631,0.0375,0.849,0.161
1917,Skyline To,spotify:track:4xR3MAscflQ262kMeiKshQ,0.423,0.294,-13.673,0.0593,0.882,0.0981
1918,Self Control,spotify:track:5GUYJTQap5F3RDQiCOJhrS,0.572,0.209,-10.413,0.0313,0.765,0.356
1919,Good Guy,spotify:track:2JUqYobT8NvARdPmc4ES2x,0.513,0.131,-12.787,0.467,0.983,0.12
1920,Nights,spotify:track:7eqoqGkKwgOaWNNHx90uEZ,0.466,0.548,-9.362,0.118,0.42,0.113
1921,Solo (Reprise),spotify:track:2qtoRFCOEL1gRn5q9DJC7F,0.541,0.747,-6.811,0.162,0.404,0.086
1922,Pretty Sweet,spotify:track:17yrCsl1Ai6CZLBmGj6d6p,0.201,0.724,-6.744,0.0499,0.258,0.296
1923,Close To You,spotify:track:1VZLEW5ZfcAbKZ94XQiSZF,0.827,0.673,-8.401,0.23,0.192,0.146
1924,White Ferrari,spotify:track:2LMkwUfqC6S6s6qDVlEuzV,0.444,0.0924,-15.605,0.0366,0.784,0.304
1925,Seigfried,spotify:track:1BViPjTT585XAhkUUrkts0,0.377,0.255,-11.165,0.0387,0.975,0.102
1926,Godspeed,spotify:track:34xTFwjPQ1dC6uJmleno7x,0.421,0.0952,-12.561,0.0479,0.931,0.126
1927,Futura Free,spotify:track:5k8LB57xOq8UUNVaKWSqrf,0.266,0.678,-12.364,0.508,0.769,0.503
1928,The Bay,spotify:track:2akjLHnHjDGsgqxuf48VYs,0.803,0.47,-7.232,0.0387,0.587,0.0723
1929,St. Louie,spotify:track:5rhyy3w5jugiAtoqXDUnhM,0.857,0.634,-7.271,0.239,0.0496,0.329
1930,Greed Hate Envy,spotify:track:4a4CkoVGV3PVSgPmYqvHpb,0.921,0.857,-6.405,0.266,0.0616,0.334
1931,Country Grammar (Hot Shit),spotify:track:2Lg4kvhOrPhpGEZmSe7VAN,0.872,0.673,-6.879,0.108,0.00802,0.155
1932,Steal The Show,spotify:track:2tbYsohm24pdCoYwbtEqFN,0.883,0.559,-6.298,0.368,0.033,0.976
1933,Interlude - Album Version (Edited),spotify:track:3eZWWPRIPKC0atb29VHbg9,0.523,0.755,-13.386,0.856,0.928,0.95
1934,Ride Wit Me,spotify:track:06iMqWThw4w8fTFyccvOwr,0.854,0.692,-6.625,0.0479,0.0668,0.247
1935,E.I.,spotify:track:703b51gh4ah7GYTYwKphj5,0.835,0.497,-7.876,0.16,0.0884,0.0777
1936,For My,spotify:track:4vmjsR9i9nu2Fic56L7EZD,0.866,0.757,-5.305,0.109,0.0537,0.0883
1937,Utha Side,spotify:track:5wfKyywrimdJeQlrOrslVA,0.879,0.44,-7.084,0.308,0.0742,0.0779
1938,Tho Dem Wraps,spotify:track:2IGzRVbsqAu5ztRhIIjLwc,0.661,0.8,-6.867,0.0864,0.0026,0.299
1939,Wrap Sumden,spotify:track:6iQSAbnAji8BFtDpicsrqo,0.842,0.817,-5.813,0.0758,0.0375,0.297
1940,Never Let 'Em C U Sweat,spotify:track:5bRn8055wx8zDkzUKBn57T,0.781,0.853,-6.163,0.358,0.0468,0.911
1941,Luven Me,spotify:track:1PEOyKsTXMLrncjYBqzksj,0.834,0.552,-6.962,0.191,0.332,0.0983
1942,Basement,spotify:track:51PhRvmqwB6JRmiapI5dht,0.391,0.312,-15.936,0.0339,0.764,0.368
1943,Bangarang (feat. Sirah),spotify:track:6VRhkROS2SZHGlp0pxndbJ,0.716,0.972,-2.302,0.196,0.0145,0.317
1944,Bang Bang,spotify:track:0puf9yIluy9W0vpMEUoAnN,0.706,0.786,-3.417,0.091,0.26,0.38
1945,Bandz (feat. Meek Mill),spotify:track:05cKARk4hNWRjlk0J2Yyad,0.532,0.608,-9.299,0.0372,0.00192,0.283
1946,Better Together,spotify:track:4VywXu6umkIQ2OS0m1I79y,0.868,0.347,-9.529,0.0536,0.308,0.11
1947,Never Know,spotify:track:3dKFxCpVtK3g9KAB8S1FwY,0.928,0.385,-7.44,0.0546,0.29,0.12
1948,Banana Pancakes,spotify:track:451GvHwY99NKV4zdKPRWmv,0.816,0.375,-8.053,0.0996,0.607,0.0933
1949,Good People,spotify:track:4eLn7z31zqzEdlKSgesohf,0.72,0.586,-6.001,0.035,0.215,0.0919
1950,No Other Way,spotify:track:1jnnieDkF1hOlRil2Sgv9i,0.854,0.258,-12.851,0.0628,0.491,0.118
1951,"Sitting, Waiting, Wishing",spotify:track:5eWOsyHHic4vJP3LjTVhqv,0.765,0.535,-7.229,0.0265,0.22,0.104
1952,Staple It Together,spotify:track:7tmzwBMr53py6u2zD877P3,0.819,0.792,-6.068,0.0507,0.00665,0.0783
1953,Situations,spotify:track:2pimMpK7uxmZkTvdmm7sEu,0.885,0.329,-14.663,0.238,0.86,0.11
1954,Crying Shame,spotify:track:4bhsk8zUlScYaTnWOJZfty,0.641,0.606,-8.196,0.101,0.0719,0.113
1955,If I Could,spotify:track:49T9pCYlpvtGd9ugZt7DSZ,0.714,0.321,-14.517,0.0428,0.762,0.0993
1956,Breakdown,spotify:track:3cnRYoW4nYzIuVPCp7k5iG,0.773,0.394,-9.252,0.0516,0.627,0.0953
1957,Belle,spotify:track:3FK0U3qJYP3E24Vx5QSBWz,0.603,0.165,-17.988,0.0452,0.669,0.124
1958,Do You Remember,spotify:track:1EZJBB6bvCcrvYRlOyoHuf,0.598,0.289,-11.405,0.0334,0.762,0.262
1959,Constellations,spotify:track:4rpNjW4HXxh8o5UwS7UoWL,0.705,0.309,-12.596,0.0363,0.476,0.114
1960,Ballin,spotify:track:17N5FdRwJuv3UXQ7MHnbhF,0.737,0.854,-6.414,0.221,0.0475,0.0905
1961,Bad Romance,spotify:track:5P5cGNzqh6A353N3ShDK6Y,0.697,0.921,-3.75,0.0391,0.00305,0.0831
1962,Bad Mood / Shit On You,spotify:track:4QsVumo2kYk4FkVaJ3NH3D,0.34,0.458,-11.885,0.085,0.462,0.25
1963,Dangerous Woman,spotify:track:7l94dyN2hX9c6wWcZQuOGJ,0.664,0.602,-5.369,0.0412,0.0529,0.356
1964,Be Alright,spotify:track:6f5TuB9WtbA1g49A4DcMQ4,0.813,0.456,-7.667,0.0684,0.169,0.105
1965,Into You,spotify:track:2meEiZKWkiN28gITzFwQo5,0.623,0.734,-5.948,0.107,0.0162,0.145
1966,Side To Side,spotify:track:1pKeFVVUOPjFsOABub0OaV,0.65,0.736,-5.84,0.229,0.0528,0.235
1967,Let Me Love You,spotify:track:5AKlnLpP3WLwZseNbjquND,0.527,0.435,-8.363,0.129,0.0295,0.243
1968,Greedy,spotify:track:2tpIAmAq9orm1Owh5pja1w,0.619,0.705,-5.335,0.099,0.0323,0.0919
1969,Leave Me Lonely,spotify:track:0zXXqCxifU2u8jfW2r4POb,0.445,0.446,-7.468,0.0312,0.599,0.339
1970,Everyday,spotify:track:6yL2kTsdVwYnGwPkKGtMd5,0.637,0.733,-4.413,0.0563,0.0149,0.162
1971,Sometimes,spotify:track:1FlYPPzFJUNh3KRE36pYbe,0.397,0.666,-5.383,0.248,0.0907,0.344
1972,I Don't Care,spotify:track:6j4w8O8gEseBUZTOo8vYMK,0.591,0.403,-8.284,0.0431,0.728,0.153
1973,Bad Decisions,spotify:track:1j0Rb762xxT0eccglHKsRv,0.698,0.645,-5.368,0.0416,0.0146,0.269
1974,Touch It,spotify:track:7MGRcJy1saXKiphwqJBnRb,0.536,0.694,-4.369,0.0332,0.0303,0.183
1975,Knew Better / Forever Boy,spotify:track:2SUQGI9ztmp0PQd1J8SVHx,0.484,0.381,-6.705,0.0711,0.235,0.0998
1976,Thinking Bout You,spotify:track:6iOhd5wNnvvwGDEuNILvM5,0.507,0.696,-6.027,0.0621,0.0152,0.121
1977,Pompeii,spotify:track:4Ub8UsjWuewQrPhuepfVpd,0.679,0.715,-6.383,0.0407,0.0755,0.271
1978,Things We Lost In The Fire,spotify:track:6qOxF7JKKNegcuocn14ukr,0.587,0.918,-4.878,0.0581,0.0636,0.267
1979,Bad Blood,spotify:track:04D2wKcN9ju5IY06nwV24m,0.663,0.777,-5.496,0.0375,0.0157,0.0755
1980,Overjoyed,spotify:track:0DXSFW60giCV8wC26lBaMf,0.433,0.719,-5.586,0.0486,0.222,0.12
1981,These Streets,spotify:track:1y4S5YgR2Ikj9ffihnoGRH,0.614,0.766,-6.079,0.0386,0.266,0.176
1982,"Weight Of Living, Pt. II",spotify:track:1zahcPiknqZfH5hqdhzA2V,0.573,0.802,-5.087,0.0519,0.0231,0.101
1983,Icarus,spotify:track:3aO4GaEhtu1UanIGKefdD3,0.583,0.778,-6.578,0.0459,0.0712,0.0753
1984,Oblivion,spotify:track:3IvSKBO9Fu4yEWRPXvfrLU,0.422,0.321,-8.952,0.0294,0.76,0.429
1985,Flaws,spotify:track:14qPtxNN9MBdqKpP6l5q6G,0.57,0.657,-6.987,0.0356,0.405,0.0723
1986,Daniel In The Den,spotify:track:0ZasZDrI3OlDnkR5b13kj2,0.386,0.562,-6.938,0.0543,0.785,0.166
1987,Laura Palmer,spotify:track:0V8W7phYnepJBNeSMp8fGd,0.569,0.791,-5.351,0.0862,0.0191,0.123
1988,Get Home,spotify:track:26xZ7YolhIunYUZXaxqAWK,0.582,0.537,-6.803,0.0435,0.73,0.107
1989,Poet,spotify:track:02Aw6IyFursVr67JbQrb1l,0.59,0.752,-6.507,0.0512,0.194,0.0835
1990,Of The Night,spotify:track:7BNDyzwDboNRR2wmd7GSew,0.67,0.829,-7.2,0.0427,0.0192,0.089
