,name,uri,danceability,energy,loudness,speechiness,acousticness,liveness
552,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,spotify:track:7h0d2h0fUmzbs7zeFigJPn,0.559,0.491,-6.406,0.0346,0.0567,0.0992
553,Real Friends,spotify:track:66Q3fAmSX5eHamgbKa9alP,0.441,0.744,-6.248,0.476,0.262,0.138
554,Waves,spotify:track:3nAq2hCr1oWsIU54tS98pL,0.557,0.586,-4.57,0.0382,0.0528,0.339
555,Get It Together,spotify:track:7y6c07pgjZvtHI9kuMVqk1,0.781,0.721,-9.133,0.0514,0.0945,0.104
556,Trust Issues,spotify:track:4Wjhj0WjkyECccfHVIgaTq,0.421,0.539,-5.456,0.274,0.779,0.111
557,Time Flies,spotify:track:5H4mXWKcicuLKDn4Jy0sK7,0.864,0.477,-5.786,0.224,0.201,0.182
558,The Climb Back,spotify:track:0FlfN5cbUUpIHCRH8X1M44,0.61,0.569,-9.447,0.345,0.0398,0.337
559,Lion King On Ice,spotify:track:1ZvBVbsaNqHEP6ymXaPGlj,0.732,0.663,-7.616,0.192,0.0819,0.115
560,GREECE (feat. Drake),spotify:track:35RJhm1pEovTBwnNR0zWad,0.695,0.343,-10.798,0.0432,0.0743,0.107
561,Wash Us In The Blood,spotify:track:7mEUjhl6aTztdHCrxoTgBG,0.67,0.847,-4.85,0.409,0.184,0.304
562,Only You Freestyle,spotify:track:4OENnoidV0h8gJV6bhrw7r,0.68,0.826,-2.561,0.27,0.562,0.254
563,Kaise Mujhe Tum Acoustic,spotify:track:74kpX5HOSIO3peTrWUolzd,0.324,0.192,-10.497,0.0296,0.906,0.12
564,Baarish,spotify:track:7pU3XDn2qRpUrn8FsBecTo,0.689,0.538,-7.953,0.0895,0.784,0.0998
565,Paniyon Sa Chill Mix,spotify:track:1PMo5tsAS88TCfT6idWzwx,0.676,0.5,-7.827,0.046,0.714,0.18
566,Raabta,spotify:track:6FjbAnaPRPwiP3sciEYctO,0.657,0.581,-8.108,0.0298,0.7,0.116
567,Pal Pal Dil Ke Paas - The Unwind Mix,spotify:track:3YpeYYJMzH05UyF26giAvi,0.669,0.281,-12.688,0.0304,0.641,0.105
568,Sun Saathiya,spotify:track:0zuqABAUKs8WLVq8vCmfst,0.456,0.668,-7.795,0.0373,0.604,0.141
569,South of the Border (feat. Camila Cabello & Cardi B),spotify:track:4vUmTMuQqjdnvlZmAH61Qk,0.857,0.621,-6.376,0.0825,0.148,0.0865
570,Close To You,spotify:track:2ZroUx8b9r7pCZOdmbiwPj,0.494,0.17,-11.368,0.0337,0.895,0.139
571,Closer,spotify:track:6QokRHAKP1SZ36LVIoJYL8,0.699,0.729,-5.767,0.0449,0.0433,0.34
572,I've Never Felt So Good,spotify:track:4mXDPnhn0oEq3XrCHJ2pkP,0.641,0.303,-12.803,0.0639,0.672,0.124
573,"Tere Naal Nachna (From ""Nawabzaade"")",spotify:track:5DIt4eq2D6CZjX1s5jwrnP,0.912,0.677,-4.212,0.0713,0.193,0.0939
574,Na Ja,spotify:track:32LKwbmh6yVsWoRRF8DIvf,0.772,0.649,-6.411,0.143,0.0724,0.0761
575,Love You Oye,spotify:track:7itlh3qnQjP4t0rPPvQq86,0.316,0.68,-8.407,0.0713,0.249,0.0853
576,Chitta Kurta,spotify:track:7mUuarQfB0E0Xs80Vzd2gw,0.834,0.738,-6.904,0.199,0.2,0.0797
577,Aj kal Ve,spotify:track:5svbfL9y4YJ2Xp8N0LplgF,0.757,0.537,-10.226,0.0991,0.744,0.321
578,Gal Sun,spotify:track:104dY6KObSBCM0fOiY7Lrc,0.582,0.563,-4.854,0.0524,0.537,0.0672
579,Khairiyat,spotify:track:5O932cZmzOZGOGZz9RHx20,0.524,0.48,-9.017,0.0426,0.696,0.142
580,Fallin',spotify:track:7zFXUhc6q8ukrgK3F5raQP,0.427,0.282,-16.455,0.0433,0.703,0.0988
581,No - Acoustic,spotify:track:0IZW3DtjbqJ3nyI9r4Gwcv,0.627,0.158,-12.647,0.0387,0.936,0.113
582,Remember the Name (feat. Styles of Beyond),spotify:track:6ndmKwWqMozN2tcZqzCX4K,0.688,0.835,-4.162,0.0911,0.0583,0.0795
583,"Work Hard, Play Hard",spotify:track:1ms5tNNdPouTtcD2oVF9Oz,0.787,0.666,-4.475,0.0485,0.0409,0.296
584,Saathi Rey,spotify:track:6P0XrGFaGfNh0ObmhSTKW2,0.551,0.387,-7.647,0.0375,0.361,0.109
585,Keep Your Head Up,spotify:track:7MapZTlRqFfUteNcghsTwf,0.666,0.78,-5.177,0.0404,0.044,0.128
586,breathin,spotify:track:4OafepJy2teCjYJbvFE60J,0.568,0.656,-5.413,0.0433,0.0211,0.213
587,Do You Remember,spotify:track:7yws3pF3FFguwT2Psi6c15,0.855,0.668,-4.892,0.0644,0.0242,0.102
588,Surma Surma,spotify:track:77riTlvCLV3K8O0glNiQ8B,0.734,0.909,-4.4,0.124,0.258,0.0657
589,Teri Gali,spotify:track:2GxD8Rhp9LkURNf7Vo1u40,0.376,0.317,-12.639,0.0385,0.338,0.306
590,Young Heart,spotify:track:34doO7AMIw782WUAprziug,0.558,0.647,-4.495,0.0584,0.314,0.107
591,Ek Tarfa,spotify:track:64r6z0P3RnhpTGdkA7p5Os,0.48,0.615,-6.006,0.0328,0.547,0.139
592,Do To Me,spotify:track:0CmQgwV3Bmzh9nZb9TNVEI,0.477,0.854,-5.884,0.138,0.0603,0.168
593,Maangi Duaein,spotify:track:1jAE5CO3yTahvFXQ0EAbCS,0.464,0.448,-8.047,0.0288,0.584,0.151
594,Circles,spotify:track:4DYdrgkSWVYzo9e5RMnUMV,0.631,0.548,-7.289,0.0303,0.199,0.0796
595,Main Te Meri Jaan,spotify:track:40Jf7Zl4v7PY9JuDXqNsAY,0.679,0.885,-4.768,0.258,0.482,0.0743
596,"Veer Vaar - From ""Sardaarji""",spotify:track:6jjZAa7vzI1MEPQdNLXKXy,0.72,0.91,-2.88,0.154,0.391,0.0897
597,Tu Hi Das De,spotify:track:65hNUaQSau704UtsRZVhKy,0.719,0.505,-9.287,0.0667,0.233,0.207
598,Viah,spotify:track:12V0iduYsoXxsQYTSeFB2H,0.533,0.757,-6.73,0.0453,0.00733,0.111
599,Coka,spotify:track:0XdKljqH6xCqGuu6w93yXq,0.778,0.816,-2.581,0.115,0.131,0.179
600,Jannat,spotify:track:0fAk7WOc9HAOJbQXARL7AS,0.612,0.67,-3.268,0.0745,0.701,0.309
601,Yaari,spotify:track:04UzZSWfw8hkK832P27QLq,0.587,0.557,-8.824,0.106,0.427,0.103
602,Laare,spotify:track:7GfdU12uRL2xtSQcRXmqNN,0.384,0.658,-5.125,0.05,0.201,0.245
603,Pyar Bolda,spotify:track:3RtR0XXNGtBHJkFgY6OvTQ,0.746,0.598,-6.538,0.0558,0.011,0.289
604,Gal Karke,spotify:track:79XBui7ea1RGjlC57AH0w1,0.753,0.702,-4.609,0.134,0.329,0.161
605,Surma Kaala,spotify:track:0rJYDeeUkMpWDs2eKWoDtB,0.73,0.806,-3.685,0.0642,0.0697,0.0838
606,Life's A Mess (feat. Halsey),spotify:track:4h5N4KyWZMtpeH9vhXSXjd,0.63,0.446,-8.9,0.0351,0.337,0.166
607,Ishare Tere,spotify:track:0qeGjhiTk5xg4OcRUejXPs,0.707,0.941,-2.606,0.041,0.0173,0.134
608,Nira Ishq,spotify:track:1gl8BBFdMRrgb3P7Jz5JQT,0.703,0.609,-7.3,0.0444,0.111,0.0515
609,"Photo (From ""Luka Chuppi"")",spotify:track:5wdlz4N7s1Xyr4y4RXhZJM,0.739,0.644,-5.881,0.0503,0.103,0.189
610,Combination,spotify:track:0qiRXUSuGlbdBasXJ8AInc,0.856,0.867,-2.304,0.0854,0.212,0.116
611,Chicago Freestyle (feat. Giveon),spotify:track:4wVOKKEHUJxHCFFNUWDn0B,0.735,0.449,-7.507,0.347,0.629,0.113
612,Sunrise,spotify:track:6M61aT8l9RyiNmdKkL0HWK,0.55,0.291,-12.432,0.138,0.609,0.277
613,Like You,spotify:track:0q2bjrLKP9FAGQalGgrk1P,0.616,0.409,-8.427,0.298,0.383,0.14
614,High off You,spotify:track:1Q7mhUVsCAWvzJkndM3wpm,0.631,0.319,-13.056,0.315,0.472,0.303
615,Alone,spotify:track:4lloQRaCOcbv3OekRnaQWB,0.796,0.415,-10.986,0.0718,0.735,0.0824
616,Late Night Drive,spotify:track:0K83VVfg5Y4bPoZ4kmytKH,0.491,0.375,-10.031,0.2,0.382,0.103
617,Options,spotify:track:32TWMnseTK5gEfQSN3LkWm,0.712,0.708,-7.334,0.0763,0.352,0.12
618,I Think I'm In Love,spotify:track:3U1TuSqHIubBA10cVP7Sk6,0.632,0.638,-6.731,0.0505,0.137,0.125
619,Lullaby,spotify:track:5O66Z1g3dmflbcEFVPc5XV,0.634,0.611,-5.95,0.107,0.0463,0.233
620,Starting Over,spotify:track:15jMztFtJ1mFFJ11SZvHHZ,0.751,0.394,-6.56,0.0519,0.39,0.121
621,Bad Intentions,spotify:track:5W3UniuRMkHHIpaiQo1hAW,0.747,0.716,-5.071,0.0798,0.26,0.0907
622,My Favorite Part,spotify:track:66wkCYWlXzSTQAfnsPBptt,0.861,0.33,-7.194,0.0526,0.627,0.14
623,Nico's Red Truck,spotify:track:4zHC1zzSAV2xR7OlUqo2Oz,0.399,0.578,-3.298,0.0456,0.674,0.132
624,Boardwalks - Remastered 2015/ Bonus Track,spotify:track:23Zlb66N7xcIWbpt2C1bsi,0.662,0.384,-12.634,0.0281,0.775,0.117
625,Nothing from Nothing - Recorded at Spotify Studios NYC,spotify:track:5YLpIdoLpKPSPCamFAKUCi,0.606,0.13,-10.029,0.134,0.945,0.117
626,I Will Follow You into the Dark,spotify:track:2ndWbjiiNBEOrlfToKlABE,0.581,0.163,-14.686,0.0447,0.923,0.118
627,Kahin Toh Hogi Woh-Teri Aahatein,spotify:track:2u1eVrGUUC6rmlaDJSabcd,0.516,0.48,-9.557,0.0274,0.442,0.139
628,Love Galore (feat. Travis Scott),spotify:track:0q75NwOoFiARAVp4EXU4Bs,0.795,0.594,-6.2,0.0747,0.111,0.162
629,My Affection (with PARTYNEXTDOOR),spotify:track:2aSM4sbNN7cSmpYOG0sf46,0.632,0.495,-8.335,0.143,0.333,0.0941
630,Coaster,spotify:track:7xSNmARgtbYjg9KqB4QA8P,0.486,0.204,-14.511,0.0449,0.938,0.108
631,Deeper,spotify:track:7uwpgQQufpSsFIhhGJDHQF,0.667,0.448,-8.96,0.0365,0.0241,0.125
632,I Remember,spotify:track:5SRkGLIybGJRSijqH4EhL0,0.639,0.34,-6.179,0.0316,0.756,0.11
633,Begin Again,spotify:track:4v9Xty73GURhTliFMI2P0U,0.611,0.321,-7.207,0.396,0.73,0.111
634,BRB - Acoustic,spotify:track:2a8LoldsEpzYbwAs7uf4Sl,0.712,0.251,-12.412,0.0473,0.807,0.108
635,Rollercoaster,spotify:track:3t73xzMXbv7Jx3fVbwndeQ,0.768,0.577,-5.357,0.177,0.136,0.0634
636,Mahalia,spotify:track:0YkBB7MaNO9R5T4qgySBHh,0.894,0.486,-7.463,0.361,0.621,0.111
637,Never Change,spotify:track:3zma4RNkICSuIzihbj5UCU,0.773,0.842,-4.262,0.0592,0.112,0.0813
638,Silly Girl,spotify:track:7B8RvNWAhYIwze2S9eMYJH,0.886,0.336,-6.036,0.0582,0.797,0.112
639,Satisfya,spotify:track:6HGoVbCUr63SgU3TjxEVj6,0.726,0.652,-7.764,0.11,0.00451,0.226
640,Jhanjar,spotify:track:55BALenqt1mQK4XjSfXwVA,0.613,0.82,-4.722,0.0835,0.298,0.373
641,Kalla Sohna Nai,spotify:track:4yurVSNjaPBKkOpbZWtuJO,0.802,0.499,-5.881,0.0345,0.454,0.143
642,Rose Rouge,spotify:track:36apwMphkcaS63LY3JJMPh,0.663,0.703,-12.125,0.0562,0.187,0.319
643,Snow On Tha Bluff,spotify:track:1oOEkBNp4zWnkD7nWjJdog,0.586,0.512,-8.819,0.0668,0.723,0.119
644,Good Life (with G-Eazy & Kehlani),spotify:track:0Oa9mHOnH14GZ4toWwkf4c,0.572,0.778,-5.208,0.233,0.00638,0.0563
645,Invincible,spotify:track:6VS7wKwtvL2FvTupYSWZ9e,0.724,0.6,-4.391,0.29,0.141,0.104
646,Bad Inna Bed,spotify:track:7hcROrnu87HrPALosFxFie,0.811,0.803,-7.394,0.414,0.0158,0.0689
647,Dominican Mami (feat. Fivio Foreign),spotify:track:5kw26mUxULwbgynbnVdZdk,0.832,0.71,-3.488,0.137,0.35,0.09
648,next 2 me,spotify:track:3MsTJ3uwQAWBAHkh0qQ4Rq,0.725,0.448,-8.761,0.0828,0.219,0.121
649,2020 Riots: How Many Times,spotify:track:2jLDRXGpa9yJ9fuhySSV8P,0.546,0.608,-6.261,0.209,0.0567,0.0664
650,Tommy Lee (feat. Post Malone),spotify:track:5QZKcQDp0tCcvMdyqEciBV,0.457,0.621,-5.923,0.138,0.218,0.0944
651,you were good to me - shallou remix,spotify:track:4yQluMXsIRql36ErBHux2f,0.358,0.435,-9.198,0.0717,0.173,0.0986
652,Little Bit Of Love - Indian Summer Remix,spotify:track:4WEojtwHd0MUF3sPz5ITAj,0.708,0.758,-4.453,0.0367,0.0133,0.418
653,Fuego Del Calor (feat. Ozuna & Tyga),spotify:track:2ZSHH750nQpUVHjoe3iu2U,0.789,0.832,-3.68,0.0615,0.0218,0.0849
654,Chaskay,spotify:track:3oPGCoFlUKNv4NA7tKDB3T,0.663,0.606,-6.906,0.223,0.56,0.107
655,Haaye Rabba,spotify:track:55A2PJuVAmaghsWUvfmYtY,0.621,0.491,-9.077,0.0294,0.849,0.0774
656,Sweeter (feat. Terrace Martin),spotify:track:1ehhGlTvjtHo2e4xJFB0SZ,0.719,0.385,-10.907,0.0403,0.0167,0.111
657,Lil' Boy,spotify:track:1xUIZu1jpBUrMHFJOkIhor,0.854,0.548,-7.073,0.0931,0.0626,0.095
658,"break up with your girlfriend, i'm bored",spotify:track:4kV4N9D1iKVxx1KLvtTpjS,0.726,0.554,-5.29,0.0917,0.0421,0.106
659,Tod Da E Dil,spotify:track:1WTwFMVRQvkx9fRpCKNrJ9,0.642,0.571,-7.902,0.0274,0.781,0.139
660,Yeh Baby,spotify:track:4bAimZUcP0JK806hdCuAjt,0.8,0.747,-2.048,0.0877,0.0113,0.0401
661,So Good,spotify:track:28GUjBGqZVcAV4PHSYzkj2,0.66,0.9,-5.02,0.14,0.0403,0.219
662,The Story of O.J.,spotify:track:6JpN5w95em8SODPiM7W2PH,0.741,0.718,-5.823,0.415,0.283,0.23
663,DARE,spotify:track:4Hff1IjRbLGeLgFgxvHflk,0.76,0.891,-5.852,0.0372,0.0226,0.298
664,Clint Eastwood,spotify:track:7yMiX7n9SBvadzox8T5jzT,0.663,0.694,-8.627,0.172,0.0249,0.0698
665,On Melancholy Hill,spotify:track:0q6LuUqGLUiCPP1cbdwFs3,0.689,0.739,-5.81,0.026,1.51e-05,0.064
666,Feel Good Inc.,spotify:track:0d28khcov6AiegSCpG5TuT,0.818,0.705,-6.679,0.177,0.00836,0.613
667,Would You Mind,spotify:track:4vlL7HTI5eVGBYOb1w7Goi,0.645,0.753,-4.929,0.122,0.00613,0.0685
668,Eyes Off You,spotify:track:0VpEX8ib3wE7u8NOw4szU6,0.631,0.512,-9.675,0.0572,0.511,0.0827
669,Solita (feat. Rich The Kid),spotify:track:35kFg7GL288P9IK0r5oSh5,0.699,0.855,-2.728,0.0528,0.0721,0.0671
670,Lying (feat. Lil Tjay),spotify:track:6x8V3kUNlhVbwRbVP0QeSS,0.594,0.75,-3.693,0.0625,0.00367,0.166
671,Me Necesita,spotify:track:5iubMV6ASiIcsLb0fs6u2y,0.552,0.591,-4.717,0.102,0.0192,0.0877
672,everything i wanted,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,0.704,0.225,-14.454,0.0994,0.902,0.106
673,Arabella,spotify:track:7nzsY8vlnKdvGOEE0rjAXZ,0.579,0.558,-6.986,0.0895,0.0202,0.212
674,Everybody Business,spotify:track:6TrdeNEgbKuBqIToRfdWMY,0.43,0.703,-3.684,0.229,0.521,0.132
675,Change Your Life (feat. Jhené Aiko),spotify:track:1YqXXJDSlDHrp66g9as4uo,0.665,0.749,-6.526,0.0834,0.0375,0.0837
676,Toxic,spotify:track:5nexAvWNhwg51EavnDgViy,0.653,0.453,-5.395,0.0351,0.307,0.113
677,F&MU,spotify:track:24QjawKdGJmsAIVe3EhzGH,0.717,0.597,-4.465,0.0838,0.383,0.14
678,Lover,spotify:track:1dGr1c8CrMLDpV6mPbImSI,0.359,0.543,-7.582,0.0919,0.492,0.118
679,So Ambitious,spotify:track:0Oi1wJRbRy3ZP5phE9kNMC,0.602,0.723,-5.354,0.381,0.0632,0.0814
680,On To The Next One,spotify:track:4ljDnzzqwnRIynr1g55um4,0.546,0.908,-1.655,0.417,0.215,0.107
681,Thank You,spotify:track:6up1XqJ3UkmvkVmtwGLsGg,0.486,0.937,-1.063,0.257,0.329,0.185
682,Off That,spotify:track:637A7SaHyjxQEHyUMb30hx,0.564,0.929,-3.839,0.275,0.279,0.149
683,Hate,spotify:track:4GL8l2w8FmIVFOJFPStfWI,0.738,0.775,-2.597,0.283,0.242,0.637
684,A Star Is Born,spotify:track:62ooTvljfhysGjIWmhpu9z,0.659,0.948,-1.667,0.302,0.0178,0.357
685,Young Forever,spotify:track:35srNkJVToAzYiZzron1FY,0.637,0.69,-3.214,0.0693,0.417,0.211
686,Lift Off,spotify:track:08T26i7SErk6jCDTW7uUFI,0.404,0.784,-7.584,0.123,0.188,0.165
687,Salt And The Sea - Recorded at Electric Lady Studios NYC,spotify:track:13ohpzdtJcFgRyxLLQ1ftY,0.569,0.275,-10.436,0.03,0.898,0.111
688,Skin,spotify:track:467t3218y3yihFcyDGWjr0,0.674,0.616,-3.471,0.0272,0.512,0.331
689,Skiterlude.,spotify:track:3rFtSy8RQ5oSxZqvk0XC95,0.869,0.399,-9.354,0.0615,0.872,0.206
690,Galtiyan,spotify:track:7kBxROP6ImJZrWHvNPzYRw,0.688,0.486,-8.672,0.138,0.449,0.107
691,Samjhawan,spotify:track:4LO5DjN6Tp3UkUvgESuy2t,0.65,0.482,-8.667,0.0281,0.293,0.0811
692,Do Gallan - Let's Talk,spotify:track:7gBjvaMxE92ezPBMljMAcq,0.645,0.44,-7.908,0.036,0.872,0.0923
693,Sawan Aaya Hai,spotify:track:2znIV62IxtbY9gSEPdIAho,0.365,0.67,-7.51,0.221,0.26,0.14
694,"Layi Vi Na Gayi-Sadde Naal Yaariyan (From ""T-Series Mixtape Punjabi"")",spotify:track:2uyS3NzPC2doCIepAlnbF5,0.416,0.492,-8.568,0.043,0.332,0.11
695,SUGAR,spotify:track:6U0FIYXCQ3TGrk4tFpLrEA,0.453,0.538,-8.212,0.0638,0.449,0.19
696,lowkey,spotify:track:5TTXEcfsYLh6fTarLaevTi,0.752,0.494,-8.18,0.0559,0.432,0.0869
697,My Type,spotify:track:5KBARWIxeMGkvUax9VtVC9,0.899,0.811,-6.294,0.258,0.000677,0.0672
698,My Type (feat. City Girls & Jhené Aiko) - Remix,spotify:track:5LTdRSQOg63EazLbKZbWn2,0.925,0.904,-3.362,0.201,0.00782,0.109
699,Myself,spotify:track:5YLHLxoZsodDWjqSgjhBf3,0.745,0.561,-5.513,0.072,0.465,0.0338
700,Malibu,spotify:track:1UZOjK1BwmwWU14Erba9CZ,0.573,0.781,-6.406,0.0555,0.0767,0.0813
701,Wrecking Ball,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,0.53,0.422,-6.262,0.0342,0.407,0.107
702,Sue Me,spotify:track:3WVhkjB7Y4xFruqoCAajBb,0.46,0.809,-5.415,0.326,0.0422,0.138
703,No Idea,spotify:track:7AzlLxHn24DxjgQX73F9fU,0.652,0.631,-5.718,0.0893,0.524,0.165
704,Dance To This (feat. Ariana Grande),spotify:track:2NjO87HyT80fsgejd3PLYW,0.736,0.756,-7.099,0.047,0.00632,0.106
705,Paradise,spotify:track:0Rx0DJI556Ix5gBny6EWmn,0.844,0.644,-6.273,0.0479,0.0828,0.113
706,Naina Da Kya Kasoor,spotify:track:4JQxGJ8jsKW8pOUVoAgOZr,0.845,0.659,-6.348,0.0373,0.159,0.0782
707,Buying Time,spotify:track:3Yt0liwMgB3I0xv3FQBDzI,0.765,0.437,-8.994,0.0372,0.732,0.167
708,Sometimes,spotify:track:2m0pzukUN2eFutFjnXNFXF,0.54,0.617,-7.56,0.0723,0.043,0.109
709,Blessings,spotify:track:28XBIzpPzfgXwrno4B8U1f,0.603,0.555,-5.041,0.0284,0.701,0.129
710,Be Honest (feat. Ms Banks) (Cadenza & AoD Remix),spotify:track:4dXHcrWnBAEDM11vNRkuTX,0.621,0.765,-6.499,0.118,0.0663,0.135
711,The Other Side (from Trolls World Tour),spotify:track:463PQggkmk5tTw8ug0ahOX,0.76,0.607,-6.274,0.0964,0.00277,0.132
712,If the World Was Ending - feat. Julia Michaels,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,0.464,0.473,-10.086,0.129,0.866,0.109
713,not ur friend,spotify:track:5T9S5x5hEOvgGKWysm683a,0.802,0.272,-10.563,0.412,0.309,0.403
714,scared,spotify:track:6r2JV75tE0vNgNCv4HKsBC,0.583,0.075,-15.843,0.0726,0.933,0.111
715,you were good to me,spotify:track:4CxFN5zON70B3VOPBYbd6P,0.561,0.0848,-15.099,0.0404,0.913,0.112
716,"Tum Hi Aana (From ""Marjaavaan"")",spotify:track:6E9UwSfT80age2xknoMS7Y,0.473,0.401,-7.018,0.0241,0.629,0.154
717,Loca,spotify:track:10Hks1iBOnKIIhouOI4rrk,0.937,0.851,-3.81,0.0642,0.0251,0.0704
718,18,spotify:track:3JjnGLK8IxkNLvo8Lb3KOM,0.681,0.582,-7.76,0.0313,0.22,0.119
719,That's What Love Is,spotify:track:2hLu8L8SNfCN4yKyPdX0h3,0.639,0.437,-6.959,0.0355,0.692,0.12
720,Confirmation,spotify:track:60brXKLTC15vK0av5gIldm,0.438,0.315,-8.186,0.0375,0.608,0.151
721,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",spotify:track:2U0BLmYoSESYOdwMxW2yA9,0.285,0.238,-9.623,0.0375,0.663,0.0793
722,PTSD,spotify:track:3jT2LKH0RSbQ8jIUNFzXm5,0.883,0.808,-3.158,0.183,0.0317,0.207
723,Can We Kiss Forever?,spotify:track:58wyJLv6yH1La9NIZPl3ne,0.522,0.128,-18.717,0.0357,0.894,0.0941
724,Let's Fall in Love for the Night,spotify:track:7kQkmyoHCEqwe7QwDbkSXM,0.737,0.408,-7.941,0.104,0.802,0.171
725,Disrespectful,spotify:track:3Z0yKSQsuYF2kbhI9QHj7T,0.711,0.544,-7.819,0.061,0.0113,0.123
726,Easy - Remix,spotify:track:4CMrdHWqic0usIZfTrKoI3,0.799,0.301,-11.361,0.185,0.195,0.0816
727,JA ARA E,spotify:track:6pdip6qgVJOI5JxqgbAlu6,0.79,0.693,-5.767,0.0605,0.042,0.079
728,Break from Love,spotify:track:2zQAAj53fCLog8hzBfT1Fs,0.334,0.327,-8.454,0.0388,0.85,0.103
729,To the Man Who Let Her Go,spotify:track:5PebmdoxWZkuaIzzWpiBMG,0.745,0.557,-6.579,0.0346,0.12,0.132
730,Intentions,spotify:track:364dI1bYnvamSnBJ8JcNzN,0.811,0.553,-6.644,0.0552,0.317,0.105
731,"10,000 Hours (with Justin Bieber)",spotify:track:2wrJq5XKLnmhRXHIAf9xBa,0.654,0.63,-4.644,0.0259,0.153,0.111
732,Nobody Else but You,spotify:track:1HOUzEsetdIPSpAgRPhZQt,0.708,0.612,-6.379,0.122,0.0381,0.277
733,#1Fan,spotify:track:5u6uBulKYQ9EfTJP3lKhoq,0.353,0.579,-7.29,0.151,0.359,0.143
734,Sorry,spotify:track:6MXJdqTuSDXkG21JHWiGko,0.322,0.291,-11.359,0.0584,0.685,0.127
735,History,spotify:track:0HMjXBAZmSYOTTi33WpMso,0.655,0.699,-4.421,0.0493,0.0352,0.064
736,Wit It This Christmas,spotify:track:2ZFX853E9oi99D6WaPYUg8,0.648,0.319,-8.314,0.0352,0.124,0.376
737,Trampoline,spotify:track:0lsRatBUs9HNIZAmoGABzk,0.689,0.412,-7.523,0.0301,0.488,0.0659
738,"Teri Ban Jaungi Acoustic (From ""T-Series Acoustics"")",spotify:track:2l6P1ptP4IaB633VHj98qh,0.431,0.461,-5.901,0.0582,0.909,0.128
739,"Maahi Ve Unplugged (From ""T-Series Acoustics"")",spotify:track:3xHlKe8VFMbstfK3OWGg87,0.585,0.556,-6.703,0.0474,0.549,0.289
740,Maahi Ve,spotify:track:2BwyL3YcCncGcdIha1xzzi,0.698,0.741,-6.418,0.0606,0.196,0.0679
741,Chun-Li,spotify:track:1e4rwBPVI32vZtTJu7mJ4J,0.686,0.73,-5.077,0.374,0.278,0.106
742,Dip (feat. Nicki Minaj),spotify:track:2qfR91VvO7hRp4IajDT08h,0.885,0.543,-6.338,0.2,0.0311,0.154
743,Toxic,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,0.774,0.838,-3.914,0.114,0.0249,0.242
744,Turn Me On,spotify:track:0RmXtDH1cBMGImRrmn5xL6,0.677,0.682,-6.879,0.0361,0.0405,0.0351
745,Budapest,spotify:track:7q0aQpiLv5tIsupcgQ3Ny4,0.717,0.455,-8.303,0.0276,0.0846,0.11
746,Funeral,spotify:track:782CIMTujSmNFrRuAVhsqd,0.743,0.31,-10.016,0.0554,0.036,0.183
747,Things That Make It Warm,spotify:track:72g8JEkbyut7eAzILgBxDd,0.716,0.16,-16.997,0.0424,0.643,0.11
748,Solid Ground,spotify:track:59RMP7FzQrR6MBkiS6H6m8,0.398,0.176,-8.68,0.0311,0.743,0.118
749,Bad Bad Bad (feat. Lil Baby),spotify:track:1GeNui6m825V8jP4uKiIaH,0.974,0.596,-8.888,0.184,0.0976,0.151
750,ORANGE SODA,spotify:track:5FkoSXiJPKTNyYgALRJFhD,0.83,0.564,-7.822,0.235,0.177,0.128
751,Big Boy Diamonds (feat. Kodak Black & London on Da Track),spotify:track:5FDCDBFDKpf7TLzDx6r2Lp,0.883,0.635,-6.284,0.299,0.0307,0.114
752,RAW SHIT (feat. Migos),spotify:track:1CCDIow4pPYyJYzhtTUYz2,0.874,0.714,-4.946,0.233,0.0273,0.356
753,Make No Sense,spotify:track:6klLvorLoo1sxvZcjJIY8I,0.876,0.733,-4.478,0.333,0.0208,0.0999
754,Enemies (feat. DaBaby),spotify:track:6UFEJuDXQMWhL5UH5f9fUR,0.542,0.674,-4.169,0.21,0.0588,0.0955
755,Let Me Down,spotify:track:7qYwkz7t9JeEl2qFXfI47S,0.547,0.504,-7.909,0.0478,0.779,0.155
756,Imperfect Circle,spotify:track:0xzvSNWTKvQGKzLRPqxx8E,0.491,0.614,-8.521,0.15,0.176,0.103
757,The Simple Things,spotify:track:755gQFe8AygwKePVjrMDoj,0.777,0.491,-6.523,0.0297,0.777,0.101
758,If You Want Love,spotify:track:7Bc5mkJer2ycAG6p2jJNpp,0.643,0.389,-10.244,0.141,0.649,0.114
759,How Do I Breathe,spotify:track:5d440TqoT5f6SngvbUsleJ,0.684,0.458,-8.25,0.0303,0.209,0.273
760,You Should Be Here,spotify:track:73C4vh7W8u41Vll5HvBqv7,0.411,0.58,-5.988,0.0684,0.488,0.119
761,All I Ever Need,spotify:track:0YEsfwQpG7ofdIiHWA0dHi,0.708,0.647,-6.128,0.0298,0.117,0.111
762,Undivided,spotify:track:4ZTETnwHx0TlJbSJORennq,0.688,0.43,-8.602,0.159,0.529,0.117
