,name,danceability,energy,loudness,speechiness,acousticness,liveness,tempo
680,Nowhere To Go,0.664,0.664,-5.606,0.0623,0.0829,0.293,111.866
681,Turn off the Lights (feat. Alexis Roberts),0.824,0.745,-5.49,0.0755,0.0467,0.198,125.013
682,Satellites,0.547,0.859,-6.045,0.0519,0.00598,0.104,95.025
683,I Can't Lose,0.531,0.855,-5.257,0.0663,0.204,0.0672,74.934
684,Go Easy - Ookay Remix,0.462,0.723,-4.15,0.134,0.00293,0.0807,174.682
685,Not Alone,0.64,0.583,-6.521,0.0496,0.326,0.13,91.968
686,Slasherr,0.702,0.74,-5.949,0.173,0.00135,0.0481,145.05
687,School,0.387,0.411,-8.563,0.0569,0.504,0.098,74.963
688,3 Nights,0.677,0.632,-6.578,0.124,0.0923,0.164,132.899
689,i hope u never get over me,0.46,0.698,-8.998,0.146,0.429,0.116,170.837
690,Chains,0.435,0.54,-11.72,0.146,0.875,0.187,80.662
691,Alone,0.636,0.953,-3.74,0.0353,0.0244,0.108,142.011
692,used to,0.664,0.766,-6.436,0.0613,0.0416,0.0806,157.882
693,WHAT U NEED?,0.622,0.656,-5.871,0.0337,0.217,0.105,146.089
694,Waterval,0.448,0.775,-5.165,0.154,0.066,0.0284,159.755
695,No Sleep,0.712,0.716,-7.043,0.238,0.542,0.343,87.981
696,Wind Fish,0.613,0.735,-6.681,0.068,0.00374,0.153,150.071
697,Secrets,0.757,0.705,-8.97,0.0418,0.00685,0.225,148.018
698,Tragedy - NUDE Remix,0.61,0.266,-13.918,0.0663,0.245,0.106,159.906
699,Oceans,0.374,0.634,-7.164,0.168,0.0759,0.0654,179.997
700,6 ft.,0.583,0.866,-4.607,0.331,0.0286,0.113,183.899
701,When Your Heart is a Stranger - FLYES Remix,0.455,0.613,-6.719,0.0873,0.32,0.0947,102.783
702,WORLD,0.597,0.635,-6.949,0.0291,0.285,0.0888,109.987
703,Hitta,0.682,0.417,-9.841,0.121,0.0257,0.0966,94.533
704,Too High,0.766,0.424,-8.357,0.117,0.0795,0.079,73.987
705,"Automatic Driver - Tyler, The Creator Remix",0.551,0.417,-7.028,0.028,0.471,0.344,96.906
706,Closer,0.506,0.384,-11.033,0.118,0.651,0.116,159.671
707,What's your temperature?,0.428,0.807,-4.789,0.0988,0.1,0.227,106.437
708,No Trust (Feat. Bibi Bourelly & Kiah Victoria),0.797,0.584,-3.883,0.0448,0.155,0.316,103.078
709,The Difference - Extended,0.657,0.906,-2.435,0.0654,0.019,0.278,160.024
710,No Trust - Projexx Version,0.82,0.685,-3.855,0.0527,0.0949,0.092,103.059
711,Feel Nice (Feat. Artikal),0.786,0.659,-6.039,0.197,0.571,0.327,98.038
712,Life Inside,0.847,0.516,-8.728,0.0414,0.232,0.714,120.016
713,In Your Arms (with X Ambassadors) - Stripped,0.401,0.584,-6.418,0.03,0.541,0.129,147.777
714,Blue Crush,0.576,0.801,-4.195,0.0425,0.146,0.136,135.012
715,Intentions,0.498,0.54,-8.909,0.114,0.549,0.0712,83.975
716,All Around The World (feat. Desiigner),0.763,0.542,-7.028,0.044,0.457,0.185,132.016
717,Shoulders,0.746,0.571,-5.276,0.0984,0.108,0.178,82.001
718,Domos,0.652,0.912,-4.317,0.25,0.12,0.0785,159.97
719,Vacuum,0.54,0.812,-5.601,0.0423,0.0823,0.366,87.988
720,Lay Your Head On Me (feat. Marcus Mumford) - Lost Frequencies Remix,0.613,0.842,-7.378,0.0418,0.06,0.364,120.005
721,Breathe 2.0,0.627,0.603,-7.983,0.11,0.411,0.144,139.869
722,Same Page,0.541,0.539,-7.641,0.182,0.585,0.114,159.912
723,Can't Help Myself,0.624,0.706,-7.435,0.0353,0.523,0.119,109.982
724,Lines of the Broken,0.593,0.569,-7.071,0.164,0.208,0.221,149.908
725,Dreaming,0.471,0.648,-5.058,0.0316,0.0234,0.11,87.959
726,Stuart,0.693,0.633,-9.346,0.279,0.159,0.0851,165.047
727,Tell Me Why (feat. Malika),0.536,0.591,-6.233,0.0597,0.718,0.113,100.055
728,Best,0.312,0.55,-7.434,0.0428,0.0259,0.109,129.688
729,River - King Kavalier Remix,0.591,0.791,-3.502,0.128,0.119,0.19,149.683
730,Blood // Water - King Kavalier Remix,0.586,0.813,-6.357,0.0804,0.0494,0.0939,149.812
731,One For You,0.831,0.772,-2.341,0.0984,0.429,0.0861,145.014
732,When You Were Mine,0.865,0.761,-4.61,0.0558,0.311,0.336,115.029
733,Gratitude,0.773,0.597,-4.774,0.0678,0.451,0.235,100.033
734,Cotton Candy Clouds,0.578,0.679,-4.204,0.268,0.0863,0.341,180.058
735,Wasted On You,0.662,0.848,-4.304,0.261,0.185,0.132,88.999
736,Close To U,0.7,0.559,-9.131,0.086,0.691,0.0953,125.115
737,Waste Time,0.733,0.583,-7.368,0.0339,0.0484,0.0907,121.946
738,Never Let You Go (feat. Foy Vance) - Don Diablo Remix,0.704,0.853,-3.579,0.0905,0.00722,0.0589,126.006
739,Treasured Soul - Radio Edit,0.623,0.833,-2.951,0.0557,0.0191,0.331,124.973
740,Wild Game (feat. Monique Lawz),0.798,0.636,-10.126,0.0612,0.152,0.11,124.013
741,Ocean Drive - Michael Calfan Remix,0.761,0.686,-6.821,0.0499,0.0671,0.0544,122.98
742,Nobody Does It Better,0.679,0.839,-5.579,0.0303,0.000772,0.0772,123.041
743,Miracle - Michael Calfan Remix,0.718,0.705,-8.436,0.0435,0.1,0.295,126.047
744,Drop the Game,0.559,0.67,-4.985,0.0474,0.592,0.171,78.957
745,Waikiki - Original Mix,0.749,0.455,-10.011,0.0498,0.0151,0.7,121.001
746,Sexual Healing - Kygo Remix,0.689,0.68,-7.196,0.0427,0.321,0.0431,100.987
747,Here for You (feat. Ella Henderson),0.68,0.772,-5.995,0.0416,0.535,0.147,105.005
748,ID - Ultra Music Festival Anthem,0.686,0.678,-8.063,0.0425,0.623,0.0971,105.005
749,Hvar (feat. MSP) - Radio Edit,0.811,0.638,-6.932,0.0388,0.127,0.113,121.982
750,Indian Summer,0.507,0.824,-2.501,0.0526,0.0246,0.0848,84.992
751,Rebirth of Cool,0.844,0.533,-7.107,0.0644,0.0611,0.09,92.004
752,We Got U,0.572,0.667,-3.811,0.0344,0.014,0.134,126.925
753,Wait - Elephante Remix,0.618,0.771,-3.623,0.147,0.00868,0.381,124.999
754,Unstoppable - FKJ Remix,0.647,0.562,-7.733,0.165,0.183,0.0763,92.2
755,Starry Eyes,0.542,0.824,-4.332,0.108,0.0304,0.111,160.126
756,Every Day (feat. Hoodlem),0.741,0.676,-6.959,0.0629,0.197,0.335,133.928
757,When I Get There,0.694,0.483,-7.157,0.0359,0.000196,0.134,96.029
758,Hyperreal,0.675,0.843,-5.205,0.3,0.0358,0.152,110.034
759,Changes,0.822,0.704,-8.242,0.0374,0.00864,0.0633,125.999
760,Thing For You - Agoria Remix,0.738,0.726,-6.151,0.0366,0.000275,0.0763,121.003
761,Ezra,0.582,0.544,-5.616,0.0397,0.395,0.173,89.876
762,Hold feat. Daniela Andrade - Original Mix,0.448,0.725,-5.259,0.0454,0.0316,0.426,151.962
763,Throwaway (with Clairo),0.789,0.49,-6.588,0.0392,0.784,0.112,140.034
764,It's Strange (feat. K.Flay),0.837,0.492,-7.792,0.354,0.371,0.102,85.951
765,Talking,0.897,0.569,-9.822,0.0529,0.0944,0.108,114.981
766,Vibe,0.582,0.619,-7.866,0.0942,0.0479,0.115,80.009
767,Do You Feel,0.575,0.494,-8.731,0.372,0.616,0.552,167.085
768,Endless Love,0.656,0.552,-8.672,0.0903,0.348,0.22,134.925
769,YOU,0.614,0.517,-9.245,0.0652,0.0547,0.0857,139.728
770,Enough,0.752,0.573,-8.578,0.23,0.108,0.16,112.027
771,disco tits,0.788,0.728,-6.53,0.0856,0.0283,0.171,110.07
772,Everything's Alright,0.778,0.45,-10.767,0.0885,0.0908,0.126,140.081
773,Changed,0.808,0.642,-6.889,0.336,0.514,0.172,102.079
774,Fuck Your Money,0.672,0.557,-6.869,0.206,0.22,0.108,92.023
775,HyperParadise - Flume Remix,0.603,0.827,-7.372,0.0714,0.0453,0.0833,144.992
776,High You Are,0.69,0.857,-5.613,0.0405,0.0557,0.0341,136.99
777,GUD VIBRATIONS,0.514,0.924,-5.417,0.052,0.000208,0.0684,151.994
778,Work For You (feat. Kaz Moon),0.783,0.7,-7.138,0.0605,0.312,0.113,130.04
779,Ghost,0.687,0.444,-10.568,0.317,0.509,0.547,117.919
780,Radar (feat. HONNE),0.734,0.724,-6.935,0.165,0.0387,0.303,101.967
781,"My Boo (feat. Vince Staples, Kučka, Ngaiire, Vera Blue) [Triple J Like A Version]",0.676,0.669,-4.993,0.237,0.284,0.0787,128.913
782,Empty Room - Cabu Remix,0.629,0.579,-6.859,0.0358,0.342,0.119,124.966
783,Smart Aleck Kill,0.814,0.499,-5.485,0.19,0.134,0.0839,149.974
784,Messy Love,0.82,0.594,-8.484,0.0866,0.124,0.551,109.988
785,Low Tide,0.77,0.454,-9.517,0.0287,0.709,0.164,107.024
786,Wait,0.762,0.459,-8.202,0.0672,0.219,0.168,98.006
787,Superlove (feat. Oh Wonder),0.578,0.491,-8.544,0.21,0.203,0.182,98.273
788,Heartburn - Jarami Remix,0.662,0.507,-8.348,0.357,0.496,0.386,103.01
789,Surreal,0.312,0.651,-6.043,0.232,0.236,0.137,82.201
790,Butterscotch,0.726,0.576,-3.184,0.355,0.287,0.255,76.044
791,Slow Down Love (feat. Chelsea Cutler),0.618,0.59,-7.751,0.359,0.559,0.208,127.275
792,Every Day (feat. Hoodlem),0.741,0.676,-6.959,0.063,0.197,0.335,133.932
793,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,0.572,0.81,-5.791,0.0558,0.0157,0.13,126.052
794,Light,0.57,0.763,-4.137,0.0573,0.0857,0.0932,150.088
795,How Did I Get Here,0.71,0.578,-6.205,0.0297,0.371,0.417,96.064
796,Distance,0.435,0.364,-10.5,0.0536,0.162,0.11,122.001
797,Trampoline - Jauz Remix,0.49,0.606,-6.604,0.0424,0.169,0.0704,126.553
798,NUMB,0.617,0.558,-7.046,0.0431,0.184,0.0911,147.932
799,Halcyon Birds,0.724,0.652,-9.385,0.0363,0.194,0.256,120.004
800,Stay Up,0.584,0.883,-3.428,0.0842,0.00547,0.267,164.115
801,Constellation,0.642,0.525,-7.715,0.052,0.0261,0.0985,96.09
802,In Love Again,0.545,0.684,-8.522,0.0521,0.00538,0.67,125.943
803,Unsteady - Justin Caruso Remix,0.576,0.702,-6.025,0.0607,0.0279,0.313,144.969
804,Lay It On Me (feat. Keiynan Lonsdale),0.557,0.577,-6.18,0.0721,0.342,0.12,100.055
805,Tonight,0.453,0.558,-6.831,0.0267,0.484,0.23,86.905
806,All I Want - Manila Killa Remix,0.699,0.857,-6.747,0.0633,0.259,0.0711,91.99
807,Taped up Heart (feat. Clara Mae),0.675,0.937,-3.525,0.0509,0.152,0.154,103.961
808,Fragile,0.42,0.755,-5.462,0.115,0.156,0.117,92.2
809,Take Three,0.682,0.476,-10.228,0.0663,0.274,0.131,186.024
810,Number One,0.689,0.771,-5.01,0.0327,0.0603,0.52,129.978
811,Toluca Lake - Imad Remix,0.669,0.667,-9.275,0.0549,0.139,0.122,120.045
812,Boomin' In Your Jeep,0.63,0.785,-5.179,0.0565,0.000628,0.21,164.047
813,EMOTIONS,0.644,0.522,-3.911,0.0488,0.0525,0.145,106.034
814,Honesty,0.69,0.958,-5.799,0.0579,0.145,0.125,149.979
815,8-Bit Adventures,0.668,0.918,-2.836,0.0904,0.272,0.393,150.07
816,Rewind,0.443,0.562,-4.977,0.0345,0.0235,0.118,75.083
817,Northern Lights (feat. Soaky Siren & Vory),0.557,0.586,-9.206,0.222,0.227,0.189,74.511
818,Come Home,0.698,0.585,-7.629,0.0479,0.432,0.0946,104.018
819,Trndsttr (feat. M. Maggie) - Lucian Remix,0.794,0.476,-4.337,0.0558,0.354,0.332,129.827
820,Friends Don't Kiss Friends,0.782,0.264,-8.794,0.327,0.565,0.0634,120.239
821,What If I Go? (feat. Bonzai),0.56,0.533,-7.804,0.388,0.194,0.0919,200.066
822,Be Here,0.445,0.396,-6.302,0.199,0.75,0.119,94.921
823,Northern Lights,0.58,0.608,-7.947,0.0983,0.218,0.201,149.823
824,Be Fine (feat. Wafia),0.51,0.675,-6.717,0.145,0.199,0.35,180.094
825,Pink,0.693,0.427,-6.83,0.0353,0.361,0.126,116.958
826,Oriental,0.525,0.871,-3.05,0.0756,0.102,0.295,145.183
827,Get Lost (feat. Ashe) - Ford. Remix,0.62,0.51,-8.091,0.151,0.637,0.0786,90.064
828,Why Do You Love Me - Hippie Sabotage Remix,0.659,0.549,-10.876,0.0379,0.234,0.15,124.994
829,Dance Monkey,0.824,0.588,-6.4,0.0924,0.692,0.149,98.027
830,No Diggity,0.574,0.764,-4.797,0.228,0.678,0.116,160.044
831,NsfW - DRKTMS Remix,0.756,0.494,-8.905,0.355,0.503,0.402,107.039
832,Metropol,0.647,0.742,-6.111,0.0438,0.00278,0.138,126.978
833,BTSTU - Edit,0.665,0.389,-6.709,0.441,0.745,0.326,89.962
834,Waterfall,0.448,0.88,-3.921,0.0847,0.0559,0.324,186.769
835,Stand Off,0.639,0.772,-5.955,0.0737,0.0263,0.142,156.087
836,Backwards Love,0.685,0.76,-3.468,0.0347,0.038,0.142,121.045
837,WESTWORLD,0.713,0.666,-6.128,0.0511,0.2,0.137,112.015
838,Limelight (NGHTMRE Remix),0.574,0.576,-8.267,0.0446,0.0579,0.208,145.094
839,Easier,0.47,0.482,-6.999,0.0435,0.202,0.0746,117.448
840,IPlayYouListen,0.577,0.747,-4.948,0.0359,0.0241,0.113,124.601
841,Say My Name (feat. Zyra),0.749,0.745,-7.367,0.0479,0.0041,0.0748,115.048
842,Never Be Like You (feat. Kai),0.444,0.557,-5.476,0.0602,0.453,0.152,115.058
843,Say It (feat. Tove Lo),0.598,0.532,-6.833,0.0295,0.0668,0.0617,74.963
844,Love Be Like (Medasin Remix),0.719,0.525,-8.13,0.0931,0.0442,0.593,107.643
845,You & Me - Flume Remix,0.593,0.392,-6.872,0.0257,0.382,0.131,75.065
846,Next Year - RAC Remix,0.731,0.73,-6.728,0.0489,0.28,0.088,123.051
847,Forbidden Voices,0.534,0.711,-5.927,0.0368,0.05,0.135,128.102
848,Bounce,0.756,0.47,-9.067,0.129,0.0758,0.058,128.165
849,The Buzz (feat. Mataya & Young Tapz),0.739,0.583,-6.434,0.173,0.33,0.122,140.941
850,Make You Feel,0.7,0.43,-8.437,0.0399,0.787,0.129,100.008
851,Go Back Home,0.784,0.593,-6.078,0.0725,0.452,0.117,95.991
852,The Hound - Short Version,0.737,0.551,-11.398,0.0401,0.0078,0.17,120.007
853,No One - Kayge Calypso & DUNN Remix,0.745,0.571,-8.951,0.26,0.663,0.371,129.934
854,Leave My Home,0.778,0.449,-10.435,0.0792,0.657,0.0875,78.974
855,Shut Up & Groove,0.721,0.582,-7.603,0.381,0.0467,0.132,89.817
856,Better Give U Up,0.525,0.72,-6.916,0.169,0.176,0.0769,91.708
857,One Day They'll Know (ODESZA Remix),0.465,0.714,-6.611,0.0317,0.00591,0.16,140.026
858,Instant Need,0.771,0.488,-7.978,0.0473,0.209,0.0726,91.031
859,Sunset Lover,0.785,0.525,-7.556,0.042,0.669,0.114,90.853
860,Lost And Found (ODESZA Remix),0.332,0.661,-5.861,0.343,0.00275,0.19,90.012
861,Love Is Real,0.761,0.643,-8.078,0.142,0.0529,0.0887,93.991
862,Blue Window,0.662,0.429,-10.047,0.0686,0.668,0.221,87.073
863,YOU'RE THE ONE (feat. Syd),0.822,0.385,-9.714,0.339,0.0299,0.107,118.054
864,Daydream,0.466,0.686,-8.751,0.0602,0.415,0.144,109.553
865,What I Do,0.923,0.628,-6.587,0.248,0.0176,0.0564,112.021
866,Bucket List,0.702,0.186,-13.187,0.0567,0.389,0.0972,90.032
867,Fever - Instrumental Version,0.791,0.415,-11.738,0.0438,0.143,0.103,115.023
868,Baby I'm Yours - LaFunkMob Instrumental Remix,0.699,0.94,-5.555,0.0389,0.000802,0.0369,117.972
869,You Should Know - Le Family Club Remix,0.793,0.833,-8.871,0.0603,0.255,0.116,125.013
870,You Should Know - Busy P & Boston Bun Remix,0.844,0.649,-7.921,0.0837,0.039,0.0561,123.003
871,Wouldn't Be the Same,0.642,0.359,-11.002,0.12,0.805,0.118,121.374
872,Why,0.655,0.627,-6.607,0.322,0.485,0.573,120.458
873,Lisse,0.967,0.528,-11.038,0.321,0.298,0.196,118.012
874,Question réponse,0.804,0.534,-12.471,0.072,0.000445,0.106,126.01
875,Nofalia,0.775,0.584,-9.386,0.0786,0.000793,0.108,122.997
876,Toi,0.81,0.555,-9.895,0.0482,0.00851,0.0626,126.012
877,On Deck,0.692,0.671,-8.336,0.21,0.76,0.118,82.126
878,Waiting,0.674,0.643,-6.955,0.0436,0.386,0.106,82.103
879,On & On,0.847,0.321,-11.183,0.0902,0.761,0.115,92.994
880,Like I'm on Fire - Kartell Remix,0.831,0.391,-11.88,0.0562,0.0491,0.0604,123.001
881,Skyline,0.697,0.433,-9.822,0.052,0.614,0.0901,148.087
882,Ukiyo,0.605,0.584,-8.083,0.0667,0.268,0.351,180.065
883,La jeunesse retrouvée,0.78,0.684,-9.176,0.159,0.14,0.0512,100.02
884,On My Mind,0.776,0.429,-5.385,0.0819,0.699,0.101,108.013
885,Something About You,0.861,0.602,-7.314,0.0617,0.369,0.0751,114.978
886,Firefly,0.798,0.443,-9.21,0.12,0.437,0.065,110.027
887,Drowning In You,0.826,0.445,-12.237,0.184,0.183,0.129,139.97
888,Sunny Day,0.668,0.575,-5.004,0.262,0.668,0.161,104.786
889,Into Me.,0.807,0.493,-7.383,0.34,0.151,0.119,109.947
890,Toofpick Boogie,0.661,0.456,-10.866,0.201,0.111,0.566,172.294
891,Nocturne,0.466,0.504,-8.936,0.053,0.000255,0.0936,125.999
892,When the Sun Goes Down - Ahn-K Remix,0.639,0.514,-8.654,0.0626,0.0324,0.0887,168.074
893,S/ash,0.711,0.704,-7.793,0.0653,0.0325,0.0934,107.032
894,Cost of Love,0.839,0.422,-9.97,0.0853,0.123,0.0658,97.201
895,Millenium,0.443,0.517,-10.019,0.0542,0.0372,0.0702,123.978
896,No Other Way,0.763,0.523,-8.482,0.0929,0.211,0.178,90.9
897,I Can't Lose (feat. Keyone Starr) - Pomo Remix,0.757,0.639,-7.34,0.434,0.0615,0.18,115.234
898,Attracted,0.811,0.479,-9.682,0.0984,0.017,0.0543,120.001
899,Open the Door,0.703,0.651,-6.846,0.0448,0.0883,0.221,107.011
900,Bleu,0.75,0.604,-9.003,0.0381,0.0686,0.161,124.002
901,Reykjavik,0.766,0.347,-12.763,0.053,0.0369,0.0987,122.019
902,Hold Tight,0.857,0.622,-7.819,0.251,0.0567,0.0477,107.989
903,Gold,0.715,0.449,-6.292,0.0331,0.0191,0.078,130.034
904,Holdin On,0.43,0.436,-4.816,0.119,0.17,0.128,90.053
905,Airplane Lesson,0.532,0.448,-13.169,0.241,0.671,0.0978,123.034
906,Treasure Island,0.595,0.333,-11.284,0.232,0.721,0.186,73.339
907,Don’t Lose Your Cool,0.636,0.765,-5.338,0.0471,0.0488,0.244,100.008
908,Lazy,0.565,0.395,-11.673,0.22,0.326,0.162,214.015
909,Helios,0.462,0.491,-9.131,0.0477,0.308,0.12,94.753
910,Vanille fraise,0.767,0.547,-11.458,0.0474,0.0399,0.0949,103.03
911,Motion,0.8,0.526,-6.411,0.0571,0.00752,0.0728,102.007
912,Nebula,0.688,0.546,-13.044,0.122,0.678,0.0923,77.994
913,Benjamins,0.748,0.334,-7.824,0.0438,0.91,0.149,91.029
914,Sober,0.59,0.443,-7.114,0.062,0.219,0.12,93.585
915,Wave - Sorg Radio Version,0.297,0.816,-8.412,0.044,0.00569,0.143,119.975
916,My Life,0.744,0.562,-7.89,0.0378,0.227,0.103,109.981
917,Kyoto,0.325,0.658,-5.59,0.51,0.523,0.11,75.047
918,Never Been In Love (Part III),0.9,0.804,-7.34,0.099,0.0167,0.0699,121.007
919,Slide,0.916,0.277,-12.569,0.391,0.837,0.106,108.724
920,Try,0.613,0.228,-14.623,0.14,0.305,0.0815,129.671
921,Sunday Vibes,0.691,0.67,-4.471,0.0644,0.258,0.117,170.066
922,Ô,0.459,0.409,-10.254,0.344,0.384,0.344,149.99
923,Southern Man,0.78,0.585,-8.766,0.0389,0.11,0.083,90.024
924,But I Do,0.65,0.7,-5.632,0.0346,0.00137,0.147,93.007
925,Vista,0.637,0.717,-6.441,0.0281,0.01,0.111,94.021
926,Coffee Cup,0.716,0.65,-7.125,0.0545,0.18,0.0864,85.015
927,I Do Everything (More For Cruisin'),0.869,0.479,-7.922,0.0677,0.177,0.0835,135.932
928,Helicopter - Video Edit,0.584,0.96,-4.492,0.0379,0.0104,0.175,128.003
929,Morning Path,0.714,0.482,-10.733,0.165,0.422,0.179,150.231
930,Unfaith,0.763,0.526,-9.663,0.0618,0.246,0.071,132.024
931,Water Garden,0.435,0.815,-4.06,0.0375,0.001,0.11,156.037
932,Too Young For Secrets,0.625,0.508,-7.907,0.0367,0.834,0.108,89.997
933,Tonic Water - Snocker Remix,0.809,0.411,-9.417,0.0373,0.151,0.223,127.962
934,Sea Salt,0.697,0.745,-3.946,0.0347,0.00578,0.0936,129.989
935,"Rushing, Pt. I",0.681,0.567,-7.346,0.248,0.523,0.101,134.886
936,Stranded,0.523,0.853,-5.749,0.0528,0.0109,0.0871,150.076
937,Again,0.762,0.525,-11.863,0.199,0.949,0.114,82.777
938,Exhale,0.426,0.618,-9.091,0.048,0.448,0.368,103.477
939,Sundara - Instrumental,0.591,0.616,-11.019,0.0389,0.0823,0.104,120.078
940,Bloom - Instrumental,0.572,0.452,-11.769,0.0328,0.0254,0.109,130.077
941,waon to ame,0.561,0.652,-5.748,0.0504,0.338,0.171,87.025
942,Egyptian Pools,0.665,0.597,-9.669,0.274,0.845,0.11,78.681
943,A Place I Know,0.714,0.305,-10.721,0.0899,0.62,0.129,84.01
944,Routine Poutine,0.77,0.396,-8.153,0.234,0.0559,0.0714,83.035
945,Knowmyname,0.424,0.851,-5.877,0.184,0.0914,0.875,179.239
946,What You Need,0.771,0.593,-9.573,0.0813,0.786,0.56,126.984
947,Remember When,0.79,0.436,-13.886,0.139,0.14,0.0978,120.023
948,5 A.M.,0.737,0.614,-6.601,0.11,0.159,0.113,173.03
949,Destination,0.761,0.554,-7.725,0.0554,0.386,0.12,97.03
950,"Blue Soda, Pt. 1",0.944,0.437,-7.73,0.296,0.015,0.0514,117.066
951,"Blue Soda, Pt. 2",0.728,0.656,-9.102,0.184,0.0813,0.0564,125.029
952,Cherry,0.627,0.721,-8.683,0.397,0.425,0.108,139.821
953,at arm's length...,0.802,0.402,-11.344,0.288,0.782,0.0923,143.134
954,Vibe,0.585,0.625,-7.866,0.0883,0.0452,0.115,79.991
955,Rose's Thorn,0.537,0.859,-5.487,0.039,0.0694,0.13,157.98
956,Mirage,0.819,0.48,-9.689,0.18,0.0355,0.305,130.865
957,Breeze,0.681,0.614,-4.871,0.184,0.161,0.438,75.299
958,Metro,0.734,0.362,-8.856,0.0307,0.251,0.293,90.031
959,The Departure,0.708,0.293,-10.474,0.385,0.41,0.0718,74.441
960,Bloodstream,0.225,0.423,-8.954,0.032,0.802,0.0805,76.097
961,Running,0.662,0.848,-6.334,0.0618,0.0257,0.121,114.027
962,Crush,0.751,0.178,-10.542,0.144,0.899,0.0407,130.251
963,Us,0.748,0.0981,-17.182,0.0712,0.614,0.0653,167.995
964,Drifter,0.389,0.308,-14.46,0.0751,0.853,0.172,129.138
965,Flares,0.622,0.501,-7.074,0.302,0.0248,0.107,139.842
966,Jungle,0.59,0.697,-5.877,0.0291,0.269,0.0881,146.059
967,Pantera,0.826,0.589,-7.4,0.235,0.045,0.0734,93.761
968,5:32pm,0.691,0.186,-13.672,0.0487,0.686,0.0762,86.383
969,Takin' You For A Ride,0.811,0.406,-9.418,0.0458,0.629,0.107,92.097
970,Bedford Falls,0.375,0.374,-8.476,0.0371,0.94,0.209,170.136
971,Dawn - ford. Remix,0.738,0.515,-8.304,0.0521,0.221,0.0855,84.988
972,a lily or rose,0.48,0.372,-14.302,0.0403,0.503,0.065,110.151
973,All The Way,0.723,0.398,-9.328,0.171,0.251,0.0968,111.026
974,2:00 am,0.811,0.338,-14.832,0.203,0.737,0.196,112.13
975,Threats,0.573,0.549,-7.626,0.0486,0.00475,0.34,180.169
976,Cloud City,0.608,0.593,-8.256,0.0733,0.00511,0.0985,150.016
977,Life In Grey,0.325,0.639,-5.53,0.0957,0.00346,0.115,90.267
978,Here We Go,0.61,0.968,-3.679,0.0482,1.9e-05,0.0719,128.011
979,Smoking Room,0.6,0.708,-6.789,0.0327,0.00291,0.462,136.014
980,Blue Bird,0.754,0.651,-8.114,0.0591,0.0346,0.463,89.96
981,This Song Is Not About a Girl,0.732,0.668,-6.978,0.126,0.143,0.176,140.004
982,What You Need,0.471,0.574,-8.72,0.0494,0.0477,0.23,74.999
983,Don't Matter,0.885,0.518,-9.249,0.0887,0.468,0.0999,108.993
984,Getsomerest/sleepwell,0.637,0.394,-13.536,0.286,0.605,0.0968,132.015
985,Sakura Trees,0.643,0.56,-7.295,0.0354,0.204,0.0908,79.986
986,My Love,0.601,0.31,-13.843,0.0354,0.889,0.115,76.889
987,Goodbyes,0.707,0.519,-12.566,0.039,0.665,0.109,123.999
988,"Sunday - KlangTherapeuten ""Looking For Summer"" Remix",0.655,0.54,-10.11,0.031,0.0178,0.0899,124.041
989,Oxas,0.756,0.591,-8.749,0.03,0.0276,0.0947,125.003
990,Heights,0.643,0.602,-9.178,0.0407,0.514,0.116,105.016
991,Elounda,0.55,0.737,-4.356,0.0308,0.191,0.202,94.953
992,Pizza,0.842,0.29,-12.099,0.121,0.228,0.114,79.985
993,Ailu,0.534,0.713,-14.35,0.0892,0.0744,0.137,73.539
994,Places,0.356,0.469,-8.403,0.12,0.361,0.396,85.228
995,Family First,0.58,0.813,-8.546,0.0444,0.00771,0.11,154.017
996,All in Me,0.708,0.614,-4.289,0.0854,0.114,0.0999,81.003
997,Beautiful Day,0.771,0.56,-4.379,0.0415,0.112,0.36,92.009
998,Drop Location,0.677,0.776,-6.63,0.111,0.0034,0.0894,114.926
999,Stay and Wander,0.652,0.425,-12.598,0.0358,0.875,0.0957,87.007
1000,We Rise,0.747,0.491,-6.043,0.0639,0.197,0.0837,145.034
1001,Is Magic Gone,0.754,0.514,-7.945,0.0419,0.657,0.106,103.998
1002,Celebrate Life - Radio Edit,0.56,0.676,-7.376,0.0631,0.0114,0.124,121.037
1003,Ryat,0.836,0.768,-7.358,0.0689,0.422,0.162,120.014
1004,Rich Coast,0.787,0.663,-6.033,0.0658,0.00108,0.147,150.018
1005,Blossom,0.735,0.542,-11.81,0.0391,0.0414,0.104,120.01
1006,Golden Rules,0.575,0.549,-10.297,0.0313,0.00549,0.42,141.994
1007,Speak With A Dofflin - Sable Remix,0.51,0.621,-5.721,0.112,0.222,0.104,153.174
1008,Buttermilk,0.608,0.548,-7.829,0.0346,0.594,0.132,88.034
1009,Never Lost,0.671,0.526,-8.433,0.0374,0.0183,0.299,119.991
1010,Mirror Maru,0.781,0.718,-6.559,0.0394,0.352,0.0981,129.956
1011,Luv Pact,0.6,0.275,-12.447,0.0388,0.258,0.196,92.0
1012,Mindfulness,0.666,0.252,-11.555,0.0511,0.534,0.121,138.194
1013,No Qualms,0.668,0.672,-6.959,0.24,0.0626,0.145,129.362
1014,Phase,0.631,0.269,-9.031,0.0376,0.602,0.25,138.049
