,name,uri,danceability,energy,loudness,speechiness,acousticness,liveness
435,99,spotify:track:6pDV2eXUwq1PP9SCwqOivp,0.615,0.438,-11.879,0.0373,0.582,0.308
436,Lucy The Tease,spotify:track:2j4RC1LkwV47B0BMZNyvE3,0.689,0.585,-5.78,0.172,0.195,0.0932
437,Idle Town,spotify:track:0iI87VdRHdzSzX2OPKOUGg,0.625,0.239,-14.651,0.0309,0.846,0.13
438,The Distance,spotify:track:1EJOXz9Z9BRSiKW62SH0JO,0.752,0.524,-9.367,0.0328,0.0166,0.0898
439,Falls - TOKiMONSTA Remix,spotify:track:72oRRHjGtmEjntXy2r0mAE,0.551,0.869,-6.297,0.263,0.0275,0.157
440,Go Fuck Yourself,spotify:track:3VAeTjREoKPY1exOXR4oBm,0.765,0.327,-8.029,0.277,0.571,0.0787
441,Arty Boy,spotify:track:3uTWxKlgn0RY1nADtabf2j,0.849,0.54,-4.754,0.0391,0.307,0.067
442,Lucy,spotify:track:0nXyCNdS6fkZNP11DwGq1i,0.649,0.535,-12.017,0.224,0.385,0.12
443,Lazy Sad,spotify:track:4MGH4vTj4vwbxUhZ5CiZto,0.595,0.462,-6.816,0.0545,0.221,0.109
444,Fever Pitch,spotify:track:5vyt44455ipNNVSYq8fYY7,0.789,0.593,-7.877,0.0582,0.383,0.191
445,Mona Lisa,spotify:track:5UXefLD56MhlS0GopOoTTm,0.917,0.541,-8.498,0.0915,0.625,0.239
446,Walk With Me (feat. KUCKA),spotify:track:17CULb9h3QZa1IxJSVT31m,0.909,0.528,-9.666,0.132,0.107,0.0845
447,Sleepy Eyes,spotify:track:7Ewumzq8MHlC6OwNhBybGl,0.619,0.733,-6.699,0.138,0.0508,0.215
448,I Feel Like I'm Drowning,spotify:track:42zJqS8TW1Lpsa186of3OY,0.715,0.564,-5.56,0.0456,0.676,0.0854
449,Crawl,spotify:track:2uaVumcCpXgRZcExGkvNoa,0.309,0.537,-8.298,0.0377,0.38,0.171
450,Novels,spotify:track:3KJXoIVWOxAmuCt6ccqJ7l,0.512,0.282,-10.988,0.0333,0.171,0.0866
451,I Don't Wanna Dance,spotify:track:5eLpZ8zv4yncE0RFZlRpD2,0.601,0.862,-6.192,0.0396,0.0138,0.168
452,ACT!,spotify:track:20tFTZIK7uVJfOv2xJ53EK,0.471,0.266,-15.011,0.0454,0.726,0.109
453,Milk & Coffee,spotify:track:3892iPhCn6bo6T6hr661Eh,0.561,0.805,-4.672,0.0315,0.00103,0.488
454,Adderall,spotify:track:4Xx0J00u90QvnG3rwz4Itp,0.681,0.891,-4.28,0.0408,0.000672,0.0631
455,Sweet Sun,spotify:track:5CXuWIwBnyMVmhAtpHBmuO,0.645,0.92,-7.113,0.042,0.0678,0.0797
456,Give Into the Dark - Live from the Grand Cru,spotify:track:3u5AWdAamLGO6cazQzEstd,0.508,0.413,-8.522,0.0262,0.628,0.164
457,"For a Pessimist, I'm Pretty Optimistic",spotify:track:2IBM7pWht51SaU52GZGiEc,0.537,0.927,-3.322,0.0476,0.00017,0.115
458,Finesse - Remix; feat. Cardi B,spotify:track:3Vo4wInECJQuz9BIBMOu8i,0.704,0.859,-4.877,0.0996,0.0185,0.0215
459,Pieces,spotify:track:2DHDuADAHoUW6n0z80RLQF,0.494,0.652,-5.863,0.0314,0.0754,0.125
460,Back to My Ways,spotify:track:4y35wvOfqaQHviNM8lR0tE,0.328,0.345,-10.099,0.0312,0.669,0.376
461,All the Pretty Girls,spotify:track:0QQIhT6PtJ5glyn4HKNKQ6,0.466,0.496,-6.606,0.0302,0.626,0.117
462,Arsonist's Lullabye,spotify:track:1UWhx0pFZccP4jdCIZsj7U,0.463,0.373,-10.666,0.0362,0.673,0.118
463,Clouds,spotify:track:03v70ZBxmcPX3RWAZMzqaW,0.644,0.478,-6.469,0.0529,0.194,0.106
464,All You Never Say,spotify:track:6X39LR0glRm9Gfqbv0VCUe,0.446,0.409,-8.01,0.0265,0.369,0.112
465,Lullaby,spotify:track:0BRMUgGIgpkjCX3YbeeRC8,0.727,0.375,-9.172,0.0786,0.383,0.1
466,The Fog,spotify:track:7lw7uY2jcbX0mskCP3Sy8T,0.604,0.658,-4.936,0.0302,0.0318,0.131
467,Brighter,spotify:track:3GoNxPKPZPaAAZVQZ003TI,0.501,0.929,-2.989,0.0539,0.00523,0.167
468,1998,spotify:track:30vrSivzkPalc4EsfSURNn,0.764,0.463,-12.178,0.0956,0.125,0.143
469,Six Feet Under,spotify:track:2VlLbhGLVJgdOW7kKdWWFc,0.576,0.307,-12.732,0.0428,0.807,0.0792
470,Off She Goes,spotify:track:277XsneDiv30dhONPCOmrF,0.621,0.843,-5.412,0.0315,0.0874,0.106
471,Letting In,spotify:track:1WoJEWUPjhCTwfbOeUjoCI,0.734,0.535,-7.674,0.2,0.623,0.108
472,Wasted Love,spotify:track:0RpBRDja3DCphm5FmABLvJ,0.537,0.814,-3.825,0.0312,0.00127,0.197
473,UFO (feat. Allday),spotify:track:6RMMWRA9UY9D8DlPNSUytf,0.673,0.72,-6.491,0.0315,0.0315,0.116
474,What Could Have Been,spotify:track:6tdXwKHDPaz5GMeaZNkkni,0.558,0.655,-5.733,0.0378,0.358,0.144
475,Untitled,spotify:track:3FO620NLce2koHOhsHheJ6,0.571,0.17,-9.288,0.0267,0.88,0.163
476,Dissolve Me,spotify:track:2Dv7PTwSoB17f3VFDIKw8m,0.575,0.603,-8.2,0.0376,0.101,0.0858
477,Body,spotify:track:43V1z6QToNNWNldV4FEG6r,0.752,0.764,-4.399,0.038,0.0476,0.0543
478,Even My Dad Does Sometimes,spotify:track:0N5zjRnf8AreOm95iSBXF4,0.58,0.318,-8.926,0.0279,0.756,0.117
479,No One - Kayge Calypso & DUNN Remix,spotify:track:28axGcu9he7YdQ0xwXIaC9,0.745,0.571,-8.951,0.26,0.663,0.371
480,"Salmon, Water",spotify:track:0qIE7hBRq4zt9G8b1VtaVm,0.512,0.432,-10.903,0.143,0.0583,0.375
481,Let Me Down Easy,spotify:track:3b24MkRgBRlNoXOzQvLrKI,0.839,0.515,-8.477,0.148,0.544,0.112
482,Radiation,spotify:track:4pPyapUJTTiMMcQldRm4fz,0.487,0.912,-4.321,0.0833,0.0031,0.33
483,Shelter,spotify:track:3ORwo6sqsEbUoP3RN79nhe,0.368,0.274,-14.878,0.0413,0.956,0.0658
484,Wait,spotify:track:0lUO60zSnd20AlKB5Wg0qS,0.769,0.465,-7.765,0.0634,0.197,0.155
485,Take Me Over (feat. SAFIA),spotify:track:5AtCNPx5jgOohQcVxJPT5b,0.514,0.681,-5.863,0.0385,0.00287,0.118
486,Lost In The Light,spotify:track:0boz2COxgC376hg1Drao5V,0.587,0.269,-8.907,0.0417,0.815,0.108
487,Sadnecessary,spotify:track:3T09uysRqZeC0YtM8lgY4J,0.757,0.542,-10.674,0.0775,0.796,0.265
488,Jackie and Wilson,spotify:track:4JpazKcfOhbwqZrsYhzHee,0.555,0.727,-4.202,0.0388,0.0579,0.0937
489,Runaway,spotify:track:2VmA7bm5ECiYZfw7x4Nzku,0.767,0.449,-7.158,0.0364,0.024,0.151
490,hostage,spotify:track:1WsEgieHsWWndAzLkmV105,0.427,0.123,-15.228,0.0497,0.868,0.0732
491,Hiccup,spotify:track:0u256fkohocCZSCJ8J79TX,0.519,0.414,-9.059,0.122,0.654,0.118
492,Surround Me,spotify:track:4aai1PoVGPcspMhmzOzpZN,0.53,0.534,-7.87,0.195,0.344,0.081
493,How To Never Stop Being Sad,spotify:track:6ZLt6fyonW1xOGMBC9vJPJ,0.414,0.245,-17.929,0.0429,0.952,0.104
494,So Young,spotify:track:4SNtyKNyYJ8ERT7YLlnFBr,0.671,0.445,-7.842,0.0291,0.348,0.155
495,Guru,spotify:track:7ygO2E3yfwZVYbzaPdGzed,0.76,0.701,-6.393,0.042,0.232,0.07
496,Beneath the Lights,spotify:track:0y81q0eFDanY2CYFfZwKSM,0.688,0.387,-9.057,0.35,0.351,0.103
497,Again (feat. XXXTENTACION),spotify:track:2S2od3hT7ceytw7d1pTRuE,0.664,0.738,-4.095,0.0338,0.188,0.135
498,Electric (feat. Khalid),spotify:track:20TYNq9o5sdBAbkCWE9ih7,0.599,0.396,-10.489,0.0392,0.738,0.102
499,Work Song,spotify:track:5TgEJ62DOzBpGxZ7WRsrqb,0.531,0.363,-7.672,0.0608,0.749,0.112
500,Spell It Out,spotify:track:0uWeFlsfgGofOpFd9VuzNp,0.491,0.268,-9.049,0.0348,0.784,0.0945
501,Bravado,spotify:track:02ZorlDGq0uTnMobHNh4EL,0.489,0.535,-10.34,0.0933,0.539,0.166
502,Lullaby,spotify:track:6IlMt5xwiVpAWog2XJUJ0J,0.727,0.375,-9.172,0.0786,0.383,0.1
503,Bambi,spotify:track:1WuqoIcFUzOMUxL0K0bPak,0.621,0.855,-7.072,0.0369,0.00243,0.126
504,Blindsided,spotify:track:4cTD99OSLy19Uh2exKRQNa,0.671,0.147,-18.626,0.0366,0.958,0.144
505,Pressure (with SG Lewis),spotify:track:04ToULF2xWTbVtfAUk6K7P,0.682,0.574,-5.241,0.0519,0.0355,0.254
506,Little Games,spotify:track:0nWWxoOmEPUtAHRiFOSAMc,0.571,0.817,-4.766,0.0436,0.000621,0.165
507,Seven,spotify:track:465hVdgg75kPgRdpJfEFFT,0.641,0.531,-7.243,0.157,0.0492,0.118
508,Say When,spotify:track:3lqrCvTI9YRt62FR5JSTom,0.47,0.676,-6.449,0.0334,0.153,0.111
509,Creature Fear,spotify:track:7H2zem6ynyk67mqqXDIwDS,0.39,0.129,-15.872,0.0519,0.928,0.271
510,"Twilight - Live In Glace Bay, NS May 11th, 2017",spotify:track:2XnXUSw8cFER68OhzwEX3A,0.602,0.194,-12.405,0.0332,0.951,0.709
511,Drowning,spotify:track:5EAIvJhrfTJJEc0JH5q8m7,0.295,0.6,-7.775,0.0672,0.496,0.282
512,Love It If We Made It,spotify:track:6WmIyn2fx1PKQ0XDpYj4VR,0.472,0.745,-5.297,0.0356,0.000607,0.0957
513,I Feel Like I'm Drowning,spotify:track:3aauaXWRgwCMoykMbI0Jq1,0.717,0.577,-5.436,0.0491,0.708,0.0899
514,Friends,spotify:track:0aPX1AXz8Tp51Nak6B04ij,0.775,0.721,-5.446,0.0288,0.369,0.0517
515,Don't Call Me,spotify:track:7LAAaC0yFXXBgSwBXhaTLu,0.485,0.874,-4.784,0.187,0.0584,0.106
516,Raging (feat. Kodaline),spotify:track:6DsFZITJMPnh8z5XewfVmL,0.55,0.689,-7.76,0.094,0.0498,0.207
517,Nirvana,spotify:track:3w7trw4eu0CsEudrWj8Gpb,0.395,0.608,-7.347,0.0622,0.562,0.103
518,Wave(s),spotify:track:3TTVgqpcMhzeymFY0OJ4Ia,0.62,0.515,-8.174,0.172,0.505,0.103
519,Chemical Party,spotify:track:4I9MygRoAhPCgrue1VdtHp,0.473,0.741,-4.808,0.128,0.0554,0.0811
520,sex,spotify:track:6rAduPrecr6QgGsO45LQgL,0.571,0.509,-4.349,0.0412,0.241,0.314
521,American Money,spotify:track:4AewKenHXKBt643p473xCk,0.542,0.867,-5.26,0.0813,0.0226,0.116
522,Tired of Talking - A-Trak & Cory Enemy Remix,spotify:track:3WmoSyvvA1bXmriCfg4S7z,0.736,0.855,-4.017,0.0791,0.553,0.116
523,Pork Soda,spotify:track:5C5gvDZsl6d8bh89URfKHr,0.698,0.664,-7.828,0.0778,0.121,0.331
524,burning gold,spotify:track:0n450TgdXT9BLURLyUV0qt,0.565,0.673,-5.851,0.0269,0.0175,0.11
525,The Love Club,spotify:track:2yrJ1jWo3HLksJFUqUsZE4,0.794,0.493,-7.257,0.0563,0.212,0.13
526,Loveland - Bonus Track,spotify:track:7mZE75DBIWmETMRAk7T166,0.555,0.599,-6.384,0.0332,0.847,0.0874
527,sink or swim,spotify:track:6NmRzIiEUdYL2NX6drtbKn,0.663,0.371,-5.403,0.0324,0.461,0.148
528,Snow Song,spotify:track:2mirluHnTLWWnoZCf6RQde,0.481,0.257,-10.683,0.0529,0.84,0.701
529,Life Itself,spotify:track:2cKBRXAja8JIgF2gSmrMke,0.696,0.62,-8.346,0.0346,0.0169,0.349
530,Simple Song,spotify:track:48bo7uexDvAThcRDvEB2W7,0.546,0.878,-5.137,0.0525,0.0133,0.135
531,To Me,spotify:track:5JvyD5zwQgWfXaPo8dV5JX,0.409,0.335,-10.665,0.0244,0.251,0.108
532,Don't Forget About Me,spotify:track:4gVZhkcsZcwQ4mU1gEeXEO,0.494,0.243,-9.083,0.0316,0.822,0.147
533,Electric Love,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,0.611,0.797,-7.627,0.0533,0.00543,0.26
534,Empress,spotify:track:5YVYVuNA44FT2yVxEXOw3r,0.703,0.549,-9.731,0.0295,0.326,0.082
535,be my forever (feat. Ed Sheeran),spotify:track:7wlUU1sJ9Md89P1xgLyUGV,0.667,0.622,-5.294,0.0826,0.551,0.473
536,Drop the Game,spotify:track:4KtrE35pTuqwNc22QP58RT,0.559,0.67,-4.985,0.0474,0.592,0.171
537,Kiss Me Slowly,spotify:track:72R0X0h8YaxYNpegeoOl0M,0.47,0.801,-6.426,0.0352,0.0758,0.218
538,How,spotify:track:7IvZkmjsAW9t2QutuajQmo,0.263,0.636,-6.986,0.0377,0.347,0.144
539,Autumn Leaves - Deluxe Edition,spotify:track:7tFk6cR9MqWKEnWMuutGXy,0.555,0.257,-12.637,0.0299,0.892,0.124
540,Medicine,spotify:track:7H8fBamGUheu0DSpp3pj03,0.243,0.313,-12.069,0.0285,0.115,0.593
541,Gold,spotify:track:6WhzFzROw3aq3rPWjgYlxr,0.6,0.412,-9.343,0.344,0.615,0.134
542,Fragile,spotify:track:6PyxrogMU9imKqVtKx6840,0.47,0.422,-7.474,0.0522,0.177,0.0879
543,Don't Let Me Down,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,0.532,0.869,-5.094,0.172,0.157,0.136
544,Is There Somebody Who Can Watch You,spotify:track:0d9J4kIbiCtwY5voEvprpy,0.372,0.0305,-19.162,0.0497,0.923,0.0851
545,Too Good,spotify:track:7fJtPlEZKxu6gvkfBFc5tW,0.793,0.653,-7.839,0.103,0.0484,0.1
546,You're the Reason I Come Home,spotify:track:3JVf4OAqyNFSMZDsgyWqAi,0.431,0.121,-13.036,0.0508,0.766,0.091
547,Touch (EP Version),spotify:track:3MxQtzUsnFfdF4GNbzhNKV,0.588,0.856,-5.075,0.0394,0.0369,0.105
548,Dancing On Glass,spotify:track:0aersVHlGGXcHeRvHtuaSt,0.564,0.945,-4.705,0.0493,0.0189,0.359
549,bang bang bang,spotify:track:2OjHf8ZzA6OaARARpQabjN,0.445,0.797,-5.578,0.0629,0.00324,0.262
550,You Found Me,spotify:track:4IoYz8XqqdowINzfRrFnhi,0.338,0.803,-5.412,0.0413,0.0187,0.136
551,Sleeping Sickness,spotify:track:4psyBFNYRPKIfLbo6ecStY,0.648,0.619,-5.223,0.0293,0.674,0.0665
552,This Love,spotify:track:6YgV0EF8xJMZz0Zm6BTaT4,0.712,0.862,-4.612,0.0378,0.0525,0.093
553,Russian Roulette,spotify:track:3rMsX63C0IZVnOT5LGYoTH,0.48,0.486,-5.754,0.0447,0.046,0.107
554,Good Life,spotify:track:6OtCIsQZ64Vs1EbzztvAv4,0.634,0.69,-7.804,0.052,0.0771,0.132
555,The Grand Optimist,spotify:track:23dSGqBrwEdQK2vpngDwGP,0.522,0.318,-10.315,0.0377,0.101,0.331
556,The Sun,spotify:track:6cX1zmXxkfhSvHW82U5CW6,0.446,0.728,-5.663,0.0463,0.0492,0.0316
557,Little Wonders,spotify:track:6j6bTAiW0oEfLlAjmRNcbb,0.163,0.616,-9.996,0.044,0.0286,0.0826
558,Nothing,spotify:track:0c3yfC8zMRJGvmqphczhZb,0.473,0.833,-5.013,0.039,0.00369,0.118
559,Big Girls Don't Cry (Personal),spotify:track:3Q4WeJmzxuDpzMu9QjQqbM,0.708,0.641,-4.296,0.0335,0.205,0.0945
560,Swingin Party,spotify:track:7otV7kSzDMo11qLlw8pAtr,0.337,0.245,-13.442,0.0384,0.92,0.119
561,Belief,spotify:track:5V53jG0DOqHgtjtrHCtKOU,0.332,0.668,-5.379,0.0325,0.108,0.166
562,Syndicate,spotify:track:7trg1faBmQrr7zxr4U7SOr,0.353,0.82,-5.303,0.041,0.215,0.157
563,Landfill,spotify:track:7bQfNecR1k52fPVQiZq0dJ,0.614,0.491,-7.761,0.0533,0.818,0.108
564,Move Along,spotify:track:2l57cfmCnOkwNX1tky02n1,0.518,0.916,-3.858,0.0454,0.000148,0.291
565,"Hello, I'm In Delaware",spotify:track:1PUh1GENlvlgu0dW28I6tY,0.261,0.458,-6.895,0.0307,0.674,0.0854
566,"Sitting, Waiting, Wishing",spotify:track:5eWOsyHHic4vJP3LjTVhqv,0.765,0.535,-7.229,0.0265,0.22,0.104
567,More Than Anyone,spotify:track:2GmXL3xd2LoWX607UT74Pa,0.662,0.413,-7.441,0.0279,0.511,0.245
568,Youth,spotify:track:1LPGwuFgIzbJoShfDdw7MY,0.648,0.718,-7.765,0.0298,0.129,0.112
569,All the Pretty Girls,spotify:track:2eiY8qXiV6yReXSeuoplns,0.466,0.496,-6.606,0.0302,0.626,0.117
570,What Makes A Man?,spotify:track:5C3lIXkpqje3ERsiivYitK,0.427,0.304,-9.709,0.0278,0.923,0.139
571,songs that we wrote when we were drunk,spotify:track:2dmZO3OEpWatqjXlKAU5H5,0.645,0.464,-8.363,0.027,0.5,0.142
572,Hot,spotify:track:4ebOl4StIjtrHteTl5NZhB,0.585,0.931,-3.784,0.0847,0.0188,0.296
573,We Won't,spotify:track:5pLjOLnVVOVK6uvHmhBz8f,0.501,0.315,-11.146,0.135,0.435,0.368
574,Underdressed,spotify:track:0v9W4BfBwrxFLzRqWnqXPZ,0.549,0.539,-5.38,0.0317,0.322,0.126
575,Be Still,spotify:track:3URt4lJQlANOstDBAWQJA7,0.361,0.149,-12.066,0.0333,0.887,0.175
576,Catching On (feat. Nevve),spotify:track:0PMHWkpdm0NfWp02cwLd2g,0.626,0.762,-3.627,0.0458,0.23,0.147
577,Donald Trump,spotify:track:3uulVrxiI7iLTjOBZsaiF8,0.636,0.901,-7.094,0.118,0.119,0.391
578,Georgia,spotify:track:429EttO8gs0bDo2SQfUNSm,0.388,0.66,-7.372,0.0308,0.312,0.0943
579,If I Never See Your Face Again,spotify:track:2CtaTmkRB7csW9XAZbWHDq,0.763,0.781,-3.718,0.0357,0.00468,0.116
580,Desperado,spotify:track:5I4ugX74O2xadBXW6BYrAQ,0.685,0.61,-5.221,0.0439,0.323,0.102
581,Pursuit of Happiness - Steve Aoki Remix,spotify:track:2HUrnrn2N9XQvbvnDh5jPU,0.723,0.556,-11.394,0.0709,0.0163,0.0505
582,arms,spotify:track:5u0YB9bpmgEPS2bPhwfRFV,0.463,0.755,-7.244,0.0634,0.11,0.103
583,Start a Riot,spotify:track:23omv3VC3SihypaqSXXQSO,0.532,0.735,-3.972,0.0336,0.0136,0.13
584,Magnets,spotify:track:7nRmfGNhHKEEu5o8yFXLXt,0.704,0.628,-7.882,0.162,0.0626,0.103
585,Coming Over (feat. James Hersey),spotify:track:6m3ZWIXhjoV76syT1j2oE9,0.631,0.661,-5.5,0.0999,0.227,0.166
586,She Will Be Loved,spotify:track:7sapKrjDij2fpDVj0GxP66,0.706,0.713,-5.512,0.0301,0.0596,0.132
587,The Man Who Can't Be Moved,spotify:track:4AFwnrH5atiJoAd5xS5QtR,0.605,0.629,-5.051,0.0279,0.437,0.097
588,All The Right Moves,spotify:track:5XRHGXut00SrJUFmcn2lQF,0.529,0.948,-3.527,0.0474,0.258,0.283
589,Way down We Go - Stripped,spotify:track:1YA7YUyrxgSzf7IQDX1xcl,0.619,0.223,-8.237,0.03,0.964,0.0883
590,Timshel,spotify:track:4aHzQbalMnDm04AAW5K4se,0.463,0.279,-9.5,0.0344,0.863,0.114
591,Jar of Hearts,spotify:track:0HZhYMZOcUzZKSFwPOti6m,0.349,0.348,-6.142,0.0316,0.726,0.12
592,Gold,spotify:track:7JPLceER8o7HdnBpDekW48,0.66,0.509,-9.435,0.0498,0.295,0.158
593,Beautiful Life,spotify:track:21bVZKrvhUigqnMQXfnvpu,0.732,0.52,-6.684,0.0376,0.127,0.139
594,Edge of Desire,spotify:track:5gbxzSqABThINGDb7vIiwe,0.606,0.441,-9.303,0.0272,0.326,0.116
595,Famous,spotify:track:3KDmFRW19NHtxIeDnxdFBc,0.468,0.745,-3.671,0.115,0.064,0.116
596,Enough for Now,spotify:track:4esR3WJ3pwNYGYmwDaBow0,0.513,0.728,-6.847,0.0347,0.0458,0.122
597,Te Amo,spotify:track:4YYHgF9dWyVSor0GtrBzdf,0.567,0.707,-5.455,0.0818,0.541,0.1
598,Who Says,spotify:track:0HLWvLKQWpFdPhgk6ym58n,0.584,0.509,-13.109,0.0287,0.267,0.36
599,Give Me Something,spotify:track:6uE4CankW8KhGCWIgPKJVC,0.581,0.659,-7.109,0.0437,0.198,0.0966
600,Sleep On The Floor,spotify:track:2d9totnSVmmczPtHFl8Ys6,0.39,0.431,-8.045,0.0344,0.249,0.13
601,Hate That I Love You,spotify:track:7iu0WYLdo4yksKf3seaxzI,0.637,0.73,-5.38,0.0874,0.323,0.0981
602,Stole the Show,spotify:track:4iZPNYqzI2L0uwuUKun7Aa,0.679,0.662,-6.069,0.174,0.155,0.152
603,Stop The World I Wanna Get Off With You,spotify:track:0dUEkC3NkQ5JELrg19KjWj,0.661,0.73,-6.779,0.0574,0.0537,0.14
604,For the First Time,spotify:track:09ZcYBGFX16X8GMDrvqQwt,0.396,0.629,-4.78,0.0287,0.0328,0.183
605,Take My Love and Run,spotify:track:3F5AA6EBeLaq4x1Cn457Sz,0.666,0.881,-2.559,0.0505,0.00194,0.918
606,Cardiac Arrest,spotify:track:6zQyu8L8yUuJkl6LbQ6iKU,0.616,0.88,-3.59,0.042,0.0521,0.0539
607,These Girls,spotify:track:4iURgDfsolmCJtknzWuyxj,0.358,0.585,-8.762,0.0776,0.327,0.0864
608,Habit,spotify:track:1M321puDN1WBd5NF0ogOKW,0.766,0.402,-11.155,0.107,0.27,0.106
609,The Trouble With Us,spotify:track:6YW3W4QHvvZR4l93CdCzZl,0.828,0.735,-4.929,0.0636,0.323,0.159
610,Seasons,spotify:track:3ZHuujcUxQLL0XrzHsjGSd,0.525,0.68,-7.576,0.0288,0.0182,0.0918
611,Rum Rage,spotify:track:5uBK8Ap1BCEc4GgMcEjeic,0.594,0.273,-9.402,0.0291,0.873,0.0895
612,affection,spotify:track:5LUbbmFibvFhcRuXQqxq0x,0.273,0.565,-7.283,0.248,0.516,0.0855
613,baseball,spotify:track:5lO1htX1UPjwyItDLurhR5,0.602,0.915,-3.62,0.0541,0.0034,0.0967
614,Twice,spotify:track:7ys2SFphHGdvcMKBXpt6Lo,0.751,0.291,-10.773,0.0919,0.858,0.0768
615,Malibu 1992,spotify:track:0VGyn5TrmY6oq05Ynj63Hz,0.55,0.323,-7.769,0.0422,0.0603,0.142
616,Royal Blue,spotify:track:5LozFZIBjhC81jBaKxi1Qf,0.651,0.787,-5.054,0.0478,0.00518,0.074
617,Floors,spotify:track:09b4z1eaxWhJ8D1iVWbX4A,0.613,0.857,-7.003,0.0476,0.513,0.268
618,Further Than The Planes Fly,spotify:track:2pjpQEyUtkEtkGv3Cx8qLu,0.567,0.487,-6.634,0.0243,0.0466,0.121
619,3/3,spotify:track:0h8V80vN7KOLWlRV4dKfef,0.459,0.363,-8.958,0.0398,0.532,0.141
620,Australia Street,spotify:track:0O0M44llUQuPdJAkROQRch,0.472,0.69,-8.092,0.0443,0.0219,0.0992
621,Home,spotify:track:7ndgQ4LPJwaF4o6QHLaq9i,0.677,0.425,-11.845,0.0259,0.266,0.118
622,Shameful Company,spotify:track:35mL8keNDi2VLHrFXZCgJR,0.699,0.458,-12.357,0.106,0.372,0.111
623,Low Blows,spotify:track:2Nkzsfs0tdCFTkDc3qO4zi,0.707,0.717,-5.66,0.041,0.141,0.113
624,All's Well That Ends,spotify:track:37ZvpHeZKazqOnLfAGm9nb,0.624,0.476,-10.993,0.0416,0.0238,0.0997
625,Strangers,spotify:track:43xKeURnATYLC9EnaouOqU,0.621,0.611,-6.588,0.0242,0.56,0.11
626,Lava,spotify:track:5BoDFGTXZ8j5muc6Sb2jMz,0.623,0.615,-10.064,0.146,0.304,0.25
627,Fluorescent Adolescent,spotify:track:7e8utCy2JlSB8dRHKi49xM,0.646,0.813,-5.29,0.0288,0.00178,0.144
628,Birdsong,spotify:track:2IprB4YXYd9YK59z59cr3F,0.445,0.222,-8.788,0.0344,0.722,0.104
629,Bambi,spotify:track:5dmPNuHmRRJuHmJTDa7NuJ,0.739,0.471,-8.456,0.0436,0.0661,0.116
630,Me and My Friends Are Lonely,spotify:track:1lLGOHbOgsrJ2tFQYKNK44,0.668,0.491,-8.997,0.111,0.0558,0.15
631,Talk Like That,spotify:track:4MbIPiLcYAfxnjwmTDz4JY,0.462,0.471,-7.096,0.0415,0.218,0.106
632,the peaks (feat. Kimberly Anne),spotify:track:4NAztp2fEbDS2HOcqbnptW,0.701,0.398,-9.922,0.0351,0.409,0.0563
633,Balaclava,spotify:track:11DdPGqDsM3ux1gVAqUIln,0.417,0.824,-4.524,0.105,0.00168,0.343
634,Drift,spotify:track:4foK7A3Ceapuw4ruC3UKWu,0.607,0.667,-6.655,0.0395,0.14,0.0911
635,Like or Like Like,spotify:track:2laAFvo3q3GIcXX7Ql8OeD,0.752,0.533,-4.651,0.0278,0.0345,0.0971
636,Marbled,spotify:track:2g20BLinFvXA6l47j4igE5,0.671,0.449,-6.413,0.3,0.439,0.0791
637,How To Fly,spotify:track:3jAoLij05OiNndX2XlSRdS,0.676,0.645,-9.335,0.0992,0.159,0.106
638,Hanging Upside Down,spotify:track:37Kj037Is4AcOvj3vwzN7Z,0.683,0.549,-7.407,0.0344,0.0648,0.0582
639,Monday,spotify:track:4wHGTUz4Q5IXiiJxL3jNKL,0.299,0.522,-6.394,0.0571,0.874,0.07
640,Warm Water - Snakehips Remix,spotify:track:63Ly2sEzloc9s0yAXlMi6r,0.511,0.678,-6.858,0.869,0.241,0.0948
641,Coins,spotify:track:53I7CviVHhNYEKth717RLG,0.566,0.576,-4.859,0.0365,0.0578,0.0523
642,2 / 14,spotify:track:5sCvipEhpAhVhu3K6kzm1P,0.607,0.708,-7.428,0.0539,0.377,0.294
643,Waiting Game,spotify:track:27mT3JdR3sRJyiMBFHdhB4,0.334,0.397,-10.313,0.0328,0.658,0.136
644,Something Good Can Work,spotify:track:5yDX0yhtLyf0zEXEqXqyAa,0.648,0.833,-5.321,0.0327,0.00583,0.178
645,Kansas City,spotify:track:1RvcrQtn7y3Jj7ZtDLQcY0,0.546,0.727,-5.419,0.0529,0.00595,0.0885
646,minimal,spotify:track:28sNP4vXS6EtFr2VKPhCTQ,0.575,0.679,-4.442,0.0432,0.547,0.34
647,OutRight,spotify:track:6TGapnqEUkkSBanKyn5qYy,0.546,0.823,-4.979,0.0608,0.000791,0.0502
648,The World And I,spotify:track:6veAJAYXhNWDKMAZLDfCrz,0.404,0.854,-3.755,0.0458,0.000125,0.0598
649,Fairweather Friend,spotify:track:6EfZTNNa43rplsvKbE2FNK,0.455,0.561,-8.45,0.029,0.822,0.149
650,Don't Move,spotify:track:35nhsDZxn1K1dumul35fO7,0.562,0.656,-5.225,0.0323,9.11e-05,0.22
651,Peach Pit,spotify:track:0ZK8TGOsngrstVPsnrHbK1,0.515,0.804,-5.345,0.0398,0.00322,0.149
652,Morocco,spotify:track:0ecM7uGyjgJnBliXS2fPP9,0.617,0.892,-3.143,0.0489,0.0169,0.224
