,name,uri,danceability,energy,loudness,speechiness,acousticness,liveness
214,Through The Dark Restrung,spotify:track:4IABCNmdZ0EmFC5KxNSVT1,0.616,0.566,-8.678,0.068,0.528,0.076
215,Shredding The Balloon Restrung,spotify:track:15N3FAEe2Uj7LfcVOmavb1,0.661,0.539,-8.809,0.0325,0.426,0.144
216,I'm A Ghost Restrung,spotify:track:1AhGjWpmys4HnnaejzQice,0.603,0.526,-9.331,0.0337,0.756,0.115
217,The Thirst Pt. 7,spotify:track:2lezgdx76TZ98oaNPue4Ds,0.512,0.57,-10.194,0.0563,0.785,0.133
218,Higher - Jayteehazard Remix,spotify:track:5Uj1lUvNbCXOUsHfPyWilS,0.814,0.47,-10.608,0.0478,0.093,0.1
219,Início,spotify:track:6YB0PRNNGADJG9QEBQ5DS7,0.449,0.894,-8.014,0.0879,0.000825,0.0759
220,Music To My Ears (feat. Tory Lanez),spotify:track:7ml0OAl6zPs4czZ9ABR3GR,0.502,0.648,-5.698,0.0527,0.00513,0.204
221,Do What U Do,spotify:track:3954l2oUb2qanFC33owmyg,0.627,0.663,-5.685,0.265,0.012,0.188
222,Cura,spotify:track:337AVpbXsgT7uiYIO01TP4,0.225,0.431,-15.42,0.0479,0.0901,0.199
223,Glitter (feat. Ambré Perkins),spotify:track:2WyAwhAupV0ZLujKAo4Y59,0.628,0.579,-7.945,0.144,0.0343,0.234
224,Flute Loop (feat. Ouici),spotify:track:4DMlUmASNvB7jimQm0NPk9,0.552,0.639,-7.42,0.0272,0.00411,0.0796
225,Something Wonderful,spotify:track:2rYzI8fPAVK1ztubo97phE,0.621,0.523,-9.893,0.204,0.106,0.129
226,Harps At Night,spotify:track:7EkDA2G2fxXCWbUcAVsit8,0.213,0.347,-14.398,0.0371,0.169,0.115
227,My Night (feat. 070 Shake),spotify:track:0pItQ9kTFLs272WnHyGo6t,0.634,0.579,-9.11,0.0362,0.00398,0.412
228,Are U There?,spotify:track:2LAADRyMblXuDfKZ8dm8LR,0.567,0.323,-12.122,0.468,0.372,0.0933
229,Firefly,spotify:track:2s9C5THb9llwyVXtjveV4E,0.798,0.443,-9.21,0.12,0.437,0.065
230,Terrible Love,spotify:track:3mAgdriwMRKVeIvWw0neZP,0.715,0.433,-10.019,0.715,0.597,0.286
231,Your Bones (Intermission),spotify:track:62w0FwjHqlQ3JH7eI6d61k,0.378,0.172,-21.872,0.505,0.824,0.338
232,Low,spotify:track:1DozKkvrqPPLYcXawVxIR2,0.705,0.509,-12.251,0.409,0.503,0.234
233,Lovesick,spotify:track:3GGg9FWBlAjrAvC16kazer,0.66,0.707,-7.103,0.304,0.143,0.0442
234,When U Need Me,spotify:track:5iGDHpBu0oAA4FHoEwYOE3,0.664,0.385,-10.267,0.0595,0.471,0.25
235,Messy Love,spotify:track:4bAjCyhsBBTKK2uitHCF2r,0.82,0.594,-8.484,0.0866,0.124,0.551
236,Nuggets,spotify:track:3rhW7BMf6rd0TLQbGYn89g,0.841,0.611,-8.71,0.332,0.0554,0.672
237,Love$ick,spotify:track:6nAQE9VatYS3fjJVsVh4uX,0.625,0.763,-4.997,0.129,0.147,0.214
238,1 Night,spotify:track:6lwVLD9LcaA68ihvvMEfDg,0.864,0.602,-6.102,0.0513,0.268,0.0732
239,All Around The World,spotify:track:794HuXGV1UB8DTViyA26PX,0.763,0.542,-7.028,0.044,0.457,0.185
240,give me The ground,spotify:track:4ijiy5k3X4KODCEftQrZF1,0.533,0.195,-14.458,0.0376,0.978,0.0861
241,What If I Go?,spotify:track:21pNGvUyQ8NjcfRrzge25F,0.56,0.533,-7.804,0.388,0.194,0.0919
242,Firefly,spotify:track:5qeNnliJA22yiQpOaD7CC8,0.763,0.407,-8.782,0.0462,0.264,0.084
243,NOTHING ELSE!,spotify:track:5iOqleuQDZX6byZNnLfaJv,0.799,0.536,-7.313,0.225,0.0955,0.0843
244,helpline,spotify:track:2oWg72bkaKr1OXUF1Uj6HG,0.63,0.738,-6.382,0.0786,0.0277,0.339
245,Second 2 None,spotify:track:3HFfrCM9Cvt1NpASNcqzkR,0.741,0.463,-11.309,0.099,0.676,0.162
246,Who Is It Gonna B,spotify:track:4pQJlM2V4xBOAsH8Shp9wu,0.779,0.542,-9.548,0.0455,0.306,0.392
247,Blu,spotify:track:2KDsMk7EREZ4QEKwhq07lt,0.622,0.37,-13.083,0.0795,0.539,0.106
248,In Too Deep,spotify:track:3u7EIgAlwNQtxkM4bOA7uI,0.509,0.812,-5.936,0.0796,0.00084,0.062
249,Ready To Die,spotify:track:74yxx7JQEElkvjkJCwvt2M,0.395,0.875,-3.2,0.0459,7.16e-05,0.111
250,Party Hard,spotify:track:0E0bZtTG39K95uRjqBo1Mx,0.461,0.994,-3.413,0.0429,3.08e-05,0.156
251,Drops of Jupiter (Tell Me),spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA,0.468,0.64,-5.862,0.0275,0.154,0.154
252,U Said,spotify:track:3F42FHouOY59SnSsyD2TAX,0.265,0.827,-4.661,0.104,0.0434,0.117
253,One More Light - Steve Aoki Chester Forever Remix,spotify:track:2KLX7YuMHdGxiMevRe5W7k,0.439,0.688,-4.574,0.0529,0.00714,0.109
254,rockstar,spotify:track:1OmcAT5Y8eg5bUPv9qJT4R,0.58,0.531,-6.631,0.0776,0.128,0.143
255,Lost Boy,spotify:track:4h0zU3O9R5xzuTmNO7dNDU,0.71,0.0565,-15.099,0.0534,0.965,0.0889
256,Deadbeat (feat. Skrillex),spotify:track:1oLrFLJQcnNMG5JLNHIcvl,0.779,0.619,-5.007,0.0825,0.0145,0.169
257,Silence,spotify:track:7vGuf3Y35N4wmASOKLUVVU,0.52,0.761,-3.093,0.0853,0.256,0.17
258,Sound of the Gun,spotify:track:710aZJnCNVQBfAGS8y83kf,0.772,0.457,-6.141,0.145,0.279,0.158
259,Nope (feat. ShayGray),spotify:track:0eEvrc5S2BNnHdhUooBVdj,0.733,0.82,-5.94,0.212,0.00465,0.0687
260,Friend Of Mine (feat. Vargas & Lagola),spotify:track:79UX8fkSsowWI1HOd8VoYt,0.701,0.717,-4.367,0.056,0.0181,0.0713
261,Lonely Together (feat. Rita Ora),spotify:track:75NhhYjHO43mvZgYtnXgti,0.655,0.666,-5.309,0.0612,0.134,0.0683
262,You Be Love (feat. Billy Raffoul),spotify:track:630svau24EHHzw1kNk0Bdq,0.826,0.466,-7.521,0.0425,0.0351,0.0833
263,Without You (feat. Sandro Cavazza),spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,0.662,0.858,-4.844,0.0428,0.00163,0.0456
264,What Would I Change It To (feat. AlunaGeorge),spotify:track:1vkXc8Tz3dZGNZoU2WF3la,0.785,0.495,-8.865,0.0946,0.305,0.0936
265,So Much Better - Avicii Remix,spotify:track:6i3WMnuvd8DtczaGIMJvwC,0.792,0.668,-5.67,0.0742,0.24,0.142
266,Lose My Mind - Radio Edit,spotify:track:3pVVFQ4D1yRBpztapn2hHG,0.522,0.819,-4.493,0.0365,0.00243,0.307
267,Offworld,spotify:track:7vnUlmWrEW2jcUTH3TOIw8,0.462,0.634,-6.635,0.0289,0.268,0.0787
268,How Little I Must Know,spotify:track:0J1HVpvLY7a6KB5N2fuOqn,0.349,0.437,-7.239,0.0374,0.872,0.112
269,The Great Divide,spotify:track:4pJusWOKyabpm2TpgwsPCr,0.332,0.563,-5.45,0.0343,0.0124,0.107
270,Too Many Tears,spotify:track:10K3sMAKkq56zRjR6LApyP,0.52,0.654,-7.256,0.0313,0.0164,0.0899
271,Awakening With You,spotify:track:6StqGJn2pFCQ1RLqUsnKdg,0.484,0.473,-8.751,0.0282,0.128,0.0908
272,Mother's Arms,spotify:track:0Dt5Fomfu6txTqS4EcQlZX,0.293,0.248,-6.596,0.0414,0.706,0.143
273,Into The Fall,spotify:track:0RVmxDT95YVupR1tbvDRpF,0.463,0.625,-7.38,0.0276,0.78,0.129
274,ELEMENT.,spotify:track:1EaKU4dMbesXXd3BrLCtYG,0.748,0.705,-4.547,0.485,0.204,0.246
275,FEEL.,spotify:track:2LTlO3NuNVN70lp2ZbVswF,0.746,0.798,-8.382,0.349,0.137,0.139
276,LOYALTY. FEAT. RIHANNA.,spotify:track:6SwRhMLwNqEi6alNPVG00n,0.658,0.535,-8.983,0.0573,0.0265,0.2
277,PRIDE.,spotify:track:6IZvVAP7VPPnsGX6bvgkqg,0.665,0.535,-7.056,0.0572,0.0786,0.154
278,HUMBLE.,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,0.908,0.621,-6.638,0.102,0.000282,0.0958
279,LUST.,spotify:track:06FCvd7rrRcF3DdvWH5Isp,0.678,0.562,-9.197,0.508,0.193,0.104
280,LOVE. FEAT. ZACARI.,spotify:track:6PGoSes0D9eUDeeAafB2As,0.8,0.585,-7.343,0.0924,0.264,0.153
281,XXX. FEAT. U2.,spotify:track:4iYRa2btalAzPZoSYfROqF,0.568,0.619,-6.899,0.414,0.138,0.11
282,FEAR.,spotify:track:23luOrEVHMfoX0AhfbQuS6,0.588,0.479,-7.039,0.281,0.604,0.527
283,GOD.,spotify:track:5p3NP9mQblDsVJLdfNZJ3I,0.706,0.557,-5.8,0.0813,0.0347,0.276
284,DUCKWORTH.,spotify:track:0y9uTzK9cNKSAEHnpeRG8C,0.552,0.731,-6.873,0.615,0.0536,0.258
285,Sherane a.k.a Master Splinter’s Daughter,spotify:track:0qGFnxDIqGBIq2D3zNbjk9,0.503,0.508,-11.094,0.52,0.486,0.124
286,"Bitch, Don’t Kill My Vibe",spotify:track:712uvW1Vezq8WpQi38v2L9,0.587,0.698,-8.948,0.0943,0.0152,0.442
287,Backseat Freestyle,spotify:track:3aGibUHhQyBsyumYHylw0K,0.546,0.651,-7.601,0.3,0.000739,0.235
288,The Art of Peer Pressure,spotify:track:0d0jsoba88SpOoFxCxA2rZ,0.555,0.611,-9.216,0.356,0.286,0.273
289,Money Trees,spotify:track:0AOvNRgl0SMfOibWA5bP8o,0.716,0.531,-7.355,0.122,0.0703,0.224
290,Poetic Justice,spotify:track:2P3SLxeQHPqh8qKB6gtJY2,0.779,0.572,-9.985,0.378,0.157,0.246
291,good kid,spotify:track:5vuJuBqwzHJgCA1ysRfwxZ,0.451,0.831,-8.641,0.307,0.0623,0.185
292,m.A.A.d city,spotify:track:2cDCojn6uIBM6A5xTAbl3H,0.487,0.729,-6.815,0.271,0.0538,0.44
293,Swimming Pools (Drank) - Extended Version,spotify:track:5ujh1I7NZH5agbwf7Hp8Hc,0.716,0.485,-7.745,0.404,0.123,0.604
294,"Sing About Me, I'm Dying Of Thirst",spotify:track:3q2v8QaTnHLveAQzR6gvYm,0.654,0.753,-7.556,0.395,0.303,0.13
295,Real,spotify:track:5d8yMIlqJH78lwOUP7T3oF,0.652,0.458,-12.272,0.194,0.0282,0.664
296,Compton,spotify:track:1wf4LnpdAhLaoI2WwYDKAE,0.342,0.907,-4.432,0.415,0.0815,0.383
297,The Recipe - Bonus Track,spotify:track:1eRBW1HcyM1zPlxO26cScZ,0.759,0.782,-6.975,0.0741,0.000589,0.35
298,Black Boy Fly - Bonus Track,spotify:track:1H7yy9jlDYS2EBF41J6Yf5,0.593,0.731,-5.21,0.149,0.108,0.103
299,Now Or Never - Bonus Track,spotify:track:4KjnaUNYPwGnJjoeTFlt91,0.528,0.708,-5.879,0.207,0.264,0.308
300,The Recipe (Black Hippy Remix) - Bonus Track,spotify:track:5UHjWOJA6MDl1g3x2HC68V,0.723,0.758,-7.303,0.148,0.000588,0.357
301,"Bitch, Don’t Kill My Vibe - Remix",spotify:track:7ALEBJ8LOQqXVJ2tqnXtoH,0.631,0.791,-5.776,0.227,0.0545,0.226
302,I Don’t Know Why,spotify:track:6mXFjc0VbW0vs8UeEkT85r,0.491,0.65,-7.362,0.0679,0.00634,0.188
303,Whatever It Takes,spotify:track:73NbHgUZ51H65Bfo2HFKUi,0.675,0.662,-4.989,0.0318,0.0392,0.128
304,Believer,spotify:track:1NtIMM4N0cFa1dNzN15chl,0.772,0.78,-4.288,0.108,0.0512,0.119
305,Walking The Wire,spotify:track:1AJQ97yAt6xfeF7nQaE1t8,0.307,0.764,-5.268,0.0466,0.0127,0.095
306,Rise Up,spotify:track:3mha0HzD52axbosG3H4Xsm,0.344,0.73,-6.582,0.0486,0.0125,0.0966
307,I’ll Make It Up To You,spotify:track:4y5pvUsy617AUKl4l25lk8,0.334,0.694,-7.41,0.0961,0.0101,0.316
308,Yesterday,spotify:track:4xzZikEt8mwemVk9JxnqSQ,0.559,0.641,-6.118,0.0434,0.26,0.398
309,Mouth Of The River,spotify:track:226wUCyDbHZ0cAs3InvNmo,0.488,0.91,-6.991,0.041,0.00209,0.15
310,Thunder,spotify:track:5VnDkUNyX6u5Sk0yZiP8XB,0.604,0.826,-4.804,0.0434,0.00782,0.154
311,Start Over,spotify:track:4J2RaG4UH2HCThcqzDpeAF,0.698,0.929,-5.046,0.0862,0.00601,0.128
312,Dancing In The Dark,spotify:track:1eQqKhrEJMJzJ0DCYMCzLI,0.69,0.324,-10.344,0.194,0.803,0.0966
313,Glamorama,spotify:track:7mk67lmlkFsuNrrnhGZStC,0.685,0.605,-6.481,0.0755,0.254,0.113
314,Know No Better,spotify:track:3t3jU09SpgdtvSWX4VlDtQ,0.738,0.814,-4.414,0.0999,0.132,0.126
315,Buscando Huellas,spotify:track:6s6CFPmlvquc5rc47aTblX,0.696,0.849,-4.391,0.289,0.0457,0.372
316,Particula,spotify:track:0xe4U2Evk1jaTnxQq2ohyP,0.481,0.826,-3.113,0.106,0.0373,0.204
317,Jump,spotify:track:5ileEB2WfWGju2FwNtIx73,0.789,0.873,-3.601,0.191,0.0118,0.05
318,Sua Cara,spotify:track:66lA84zzlj88DdcnegOeCn,0.789,0.767,-4.612,0.0715,0.00812,0.101
319,Front of the Line,spotify:track:4RXrrjI5t7Ph7UheJNc838,0.71,0.865,-3.274,0.0988,0.0498,0.179
320,Drive,spotify:track:3nbn1J7nV7pAj4N5vFEShL,0.671,0.786,-5.481,0.0993,0.349,0.14
321,Go For Broke (feat. James Arthur),spotify:track:7w1JDEjmXYw2DwllK1EwCg,0.503,0.766,-3.281,0.334,0.242,0.0879
322,Private,spotify:track:1Xm54kMhizSKEgpBrh2nT1,0.366,0.547,-7.958,0.0593,0.00943,0.108
323,You & Me,spotify:track:1XoMhaVxtcVukieSHOpBtn,0.335,0.888,-5.395,0.0887,0.14,0.171
324,Crave You - Adventure Club Remix,spotify:track:283LAlCpfArRZOXPfkOQj0,0.634,0.692,-5.646,0.0997,0.00586,0.0726
325,Run Up,spotify:track:0SujigeT7cxuxBfhN3eOcp,0.803,0.743,-3.602,0.0681,0.105,0.099
326,Fractures (feat. Nevve),spotify:track:6H0zRPEV1ezBHOidNXSt1D,0.41,0.711,-3.064,0.0432,0.373,0.139
327,Dreams (feat. ELEA),spotify:track:2rmUQlv2HYzvLpU88PQ9qB,0.756,0.81,-4.446,0.161,0.261,0.241
328,Lights out (feat. Abhi the Nomad),spotify:track:4J2inQ8QjYLxoPaUahf787,0.683,0.455,-9.48,0.0345,0.094,0.185
329,They Just Haven't Seen It (feat. the Nicholas),spotify:track:5qAbwj3B6H7ztbEcO9bN9T,0.751,0.731,-4.896,0.0387,0.166,0.0743
330,Something Better,spotify:track:33lXq3csEWwYNn6x0sM3Et,0.549,0.835,-2.632,0.0656,0.0692,0.212
331,Operate (Illenium Remix) [feat. Royal],spotify:track:7ri4jOlUUpAOivi56ONeTm,0.54,0.705,-4.046,0.053,0.0618,0.111
332,Everything,spotify:track:7hXMQWqdm29g8Lu7Dbhczi,0.503,0.813,-8.407,0.0509,0.641,0.25
333,It's All on U (feat. Liam O'Donnell),spotify:track:3qO8p5ccCElEk2MMAI0u4J,0.5,0.82,-4.024,0.0644,0.0629,0.598
334,So Long (feat. Madi),spotify:track:7ppz0b5ecGXM8xHg5yGDhK,0.712,0.727,-5.22,0.0362,0.263,0.13
335,Flash X (Said The Sky Remix),spotify:track:23lZqTIkHXJZBrDA4ZDWBz,0.667,0.545,-8.025,0.0617,0.0242,0.441
336,Slip,spotify:track:42pFvh4aGGzU8k1JkzZ0ky,0.754,0.391,-9.937,0.338,0.704,0.113
337,What They Want,spotify:track:3aWhZ1zeqy1kdjXiyMh22T,0.71,0.404,-10.04,0.379,0.484,0.0953
338,With You (feat. Quinn XCII),spotify:track:5qxLvazzinSf4Cb1N6zIhb,0.67,0.694,-5.98,0.0405,0.0786,0.327
339,Indian Summer,spotify:track:4u2RPCt1DdZuGgRvfvnEgb,0.432,0.824,-2.492,0.0639,0.0243,0.0848
340,Forever Be Alive,spotify:track:61Mw3YEg8rAiR4x0mWdJsu,0.565,0.885,-5.12,0.402,0.0318,0.119
341,Betty,spotify:track:5DgOALELzEyjmqILHTQBUC,0.847,0.757,-4.614,0.194,0.12,0.11
342,Homecoming,spotify:track:4cnLho7dzoDLv837gm9Bn9,0.642,0.802,-6.717,0.279,0.311,0.165
343,Godmode,spotify:track:4PGm4QqfLbh14bpDNCddRM,0.767,0.682,-7.057,0.203,0.348,0.124
344,Feelings (feat. Abby Gundersen),spotify:track:4bwVKMrFnPDDoxzQKYCG6D,0.661,0.654,-6.884,0.148,0.408,0.113
345,Schlager,spotify:track:3d8xMh2qvgClCDlzrItEVa,0.865,0.679,-5.824,0.254,0.0234,0.111
346,Just Can't Hang,spotify:track:7qaDU9YwolFpM73lfJlezw,0.895,0.651,-8.551,0.165,0.222,0.1
347,Legend,spotify:track:6AJIqVmePNddelvpLuQ9nm,0.864,0.571,-6.49,0.286,0.0975,0.144
348,Land of the Grey,spotify:track:6fvtwQ4RmZm5ruDLVtM0Wj,0.877,0.578,-7.334,0.268,0.484,0.108
349,Theme Song,spotify:track:7qI8bJSvVL0A3K1FN1kN1T,0.77,0.561,-6.86,0.356,0.186,0.0756
350,Wallowing,spotify:track:4Jxk6WF9jCizUcNt4M0YiS,0.675,0.802,-4.983,0.322,0.11,0.277
351,Paradise,spotify:track:3pxRbJhGBBNjQGYrECfUT1,0.717,0.636,-8.144,0.0991,0.33,0.585
352,Where the Sun Sets,spotify:track:1rtFtt5jNv4WcwbkV6JxJR,0.747,0.535,-9.18,0.18,0.69,0.0603
353,All My Friends (feat. Tinashe & Chance the Rapper),spotify:track:1t7HECmrXbVgyUcfqIjzby,0.69,0.525,-5.828,0.122,0.123,0.11
354,Rush Over Me (feat. HALIENE),spotify:track:2z50GlkP7GinGZauNHwD7j,0.44,0.748,-4.074,0.045,0.073,0.027
355,Nobody Speak (feat. Run the Jewels),spotify:track:1gYn6OTpw5W6n8QaJjyY5m,0.62,0.813,-5.937,0.153,0.0377,0.263
356,Love on Me - CID Remix,spotify:track:7bnYyxLapKga3nZufqKnmK,0.623,0.932,-2.857,0.0683,0.464,0.296
357,Language,spotify:track:4ta97KyyCWLCQAAFtOWFpy,0.737,0.614,-6.001,0.4,0.0168,0.0682
358,Strangers,spotify:track:2U0pVx4m1Kdm1Gsjjm6iq8,0.579,0.697,-7.429,0.0394,0.0142,0.157
